OBJECTID_1,OUTFALL,ACREAGE,Y2STATUS,GROUP_,Y2CATEGORY,C_DISTRICT,WSHED,Shape_Length,Shape_Area
1848,C1193,36.804686869999998,Proposed,4,4,D,SIMS BAYOU,6974.026516310893385,1603212.131579057313502
1850,E5044,18.464029360000001,Proposed,1,2,H,WHITE OAK BAYOU,5142.308666038739830,804293.137869488913566
1856,P1177,41.201291939999997,Proposed,0,5,B,GREENS BAYOU,5669.816901321029036,1794728.320164835778996
1864,P1105,158.335184520000013,Proposed,1,1,B,GREENS BAYOU,11798.307152138737365,6897080.513475084677339
1865,P1110,62.956274499999999,Proposed,3,1,B,GREENS BAYOU,6659.110926291256874,2742374.988245283719152
1868,P1074,48.653401959999997,Proposed,0,5,B,GREENS BAYOU,6227.328216635973149,2119342.212217755150050
1869,P1112,52.809543800000000,Proposed,1,1,B,GREENS BAYOU,6135.688621515402701,2300384.025719850324094
1871,P1252,42.102884189999997,Proposed,4,4,B,GREENS BAYOU,5558.427501190942166,1834001.596531279850751
1876,E5133,60.355584510000000,Proposed,3,2,A,WHITE OAK BAYOU,9944.558417674827069,2629089.237103146035224
1877,E5136,19.463749060000001,Proposed,4,5,A,WHITE OAK BAYOU,4071.383946682577971,847841.022790587157942
1883,C1104,43.970235899999999,Proposed,0,5,I,SIMS BAYOU,5563.756965234060772,1915343.519461419200525
1886,W1040,56.599929889999999,Proposed,3,2,G,BUFFALO BAYOU,7757.446808154911196,2465493.047529610805213
1887,W1075,19.759865540000000,Proposed,0,5,G,BUFFALO BAYOU,3682.067624313241595,860739.599604698596522
1888,H1003,77.912338620000000,Proposed,4,4,H,HUNTING BAYOU,8702.770438232373635,3393861.550288196187466
1902,C1080,35.867763279999998,Proposed,4,4,I,SIMS BAYOU,5107.755427499860161,1562399.706681968411431
1905,E5162,8.215092439999999,Proposed,4,4,A,WHITE OAK BAYOU,3115.498765302330867,357849.358668070402928
1907,E5195,131.220782409999998,Proposed,1,2,B,WHITE OAK BAYOU,12426.272443412424764,5715976.941502613946795
1909,E5150,21.103174920000001,Proposed,4,4,A,WHITE OAK BAYOU,5100.381334331914331,919254.386328929918818
1910,H1030,127.563437199999996,Proposed,4,4,B,HUNTING BAYOU,11566.438616511593864,5556663.285952156409621
1916,E5023,8.573292990000001,Proposed,4,4,H,WHITE OAK BAYOU,2844.265489739038458,373452.661091594374739
1917,H1068,15.977587300000000,Proposed,0,5,B,HUNTING BAYOU,4201.804307646993038,695983.830297531909309
1919,E5022,104.218884110000005,Proposed,2,2,H,WHITE OAK BAYOU,9529.719970956290126,4539774.442554409615695
1922,E5024,4.998400930000000,Proposed,4,4,H,WHITE OAK BAYOU,1942.588528674061536,217730.348840775608551
1926,E5027,33.714111699999997,Proposed,4,4,H,WHITE OAK BAYOU,7234.991246549438074,1468586.608549487777054
1929,W1036,15.806969170000000,Proposed,4,4,G,BUFFALO BAYOU,3447.171042606199080,688551.685851312242448
1941,E5049,27.143565310000000,Proposed,2,2,A,WHITE OAK BAYOU,5645.442071723849040,1182373.654677527723834
1942,D8001,21.716164710000001,Proposed,1,1,I,BRAYS BAYOU,4235.772650816114037,945956.094220540719107
1950,W1041,64.437274340000002,Proposed,1,2,C,BUFFALO BAYOU,7104.136049352912778,2806887.762911167461425
1957,C1038,49.469877300000000,Proposed,4,4,I,SIMS BAYOU,7526.255998202983392,2154908.068955214228481
1963,D8036,42.437455989999997,Proposed,0,5,F,BRAYS BAYOU,7218.689032223952381,1848575.340380469104275
1969,D8028,29.661921289999999,Proposed,0,5,F,BRAYS BAYOU,4577.652074540937974,1292073.259083672659472
1970,P1115,114.586875019999994,Proposed,1,1,B,GREENS BAYOU,9687.661113399468377,4991403.788646493107080
1976,W1014,52.950171220000001,Proposed,1,2,A,BUFFALO BAYOU,6670.323849602927112,2306509.450865280814469
1978,W1074,20.327680950000001,Proposed,0,5,G,BUFFALO BAYOU,3715.298460421902746,885473.789806668413803
1979,W1050,122.466786310000003,Proposed,0,5,A,BUFFALO BAYOU,10222.901067964357935,5334653.354571504518390
1988,E5041,63.603907659999997,Proposed,1,2,H,WHITE OAK BAYOU,7473.829630145750343,2770586.555254666600376
1990,E5166,59.121304520000002,Proposed,4,4,A,WHITE OAK BAYOU,6616.502615023884573,2575323.900900752283633
1991,E5039,270.979335830000025,Proposed,1,2,H,WHITE OAK BAYOU,18474.680037175265170,11803860.210088264197111
1994,E5083,32.525808670000004,Proposed,4,5,B,WHITE OAK BAYOU,5395.747439802064946,1416823.947140443371609
1995,P1178,82.076766590000005,Proposed,0,5,B,GREENS BAYOU,8918.460194421595588,3575263.592008657287806
1997,E5082,27.496832380000001,Proposed,4,5,B,WHITE OAK BAYOU,4529.681232358789202,1197761.988179097650573
1998,E5081,17.807328649999999,Proposed,4,5,B,WHITE OAK BAYOU,3592.096116483026890,775687.116284909890965
2004,P1082,76.515018749999996,Proposed,1,1,B,GREENS BAYOU,8750.959590875731010,3332994.103655662853271
2009,E5042,25.967696719999999,Proposed,1,2,H,WHITE OAK BAYOU,4972.991138784786926,1131152.619209041120484
2016,E5080,8.975905170000001,Proposed,4,4,B,WHITE OAK BAYOU,2538.841323220180129,390990.445811322191730
2018,E5079,8.712901309999999,Proposed,4,4,B,WHITE OAK BAYOU,2469.210306316111200,379533.968176876893267
2019,P1072,136.370349540000007,Proposed,4,4,B,GREENS BAYOU,12709.985748853188852,5940292.807393034920096
2023,P1079,119.032385880000007,Proposed,3,1,B,GREENS BAYOU,10781.500278165634882,5185050.774979307316244
2024,W1086,46.371169860000002,Proposed,0,5,A,BUFFALO BAYOU,5764.591846951646403,2019928.003495694138110
2027,E5047,17.018575640000002,Proposed,2,2,A,WHITE OAK BAYOU,3788.191303565121416,741329.202791748452000
2036,H1063,14.614129240000000,Proposed,4,4,B,HUNTING BAYOU,3447.309347044804781,636591.433419421315193
2039,P1086,162.118319619999994,Proposed,3,1,B,GREENS BAYOU,12796.291336060965477,7061873.349865147843957
2065,E5033,60.018568469999998,Proposed,4,4,H,WHITE OAK BAYOU,6628.010248511152895,2614409.103269224520773
2069,P1087,89.465690699999996,Proposed,4,3,B,GREENS BAYOU,8572.696680138131342,3897125.299820624291897
2070,E5046,8.568565740000000,Proposed,4,4,A,WHITE OAK BAYOU,2702.976174438761973,373246.493048282689415
2075,E5101,11.327997060000000,Proposed,4,5,A,WHITE OAK BAYOU,3276.875891048752237,493447.681497847719584
2078,H1024,33.991492880000003,Proposed,4,4,B,HUNTING BAYOU,5259.724840482778745,1480669.225938171846792
2084,E5035,10.836519080000000,Proposed,4,4,H,WHITE OAK BAYOU,3493.988184846694367,472038.673805754864588
2086,E5137,16.750509720000000,Proposed,4,4,A,WHITE OAK BAYOU,3927.022827445436633,729652.173641341156326
2088,E5045,14.940241270000000,Proposed,1,2,A,WHITE OAK BAYOU,3564.709400804803408,650796.775344296940602
2098,E5034,32.119004120000000,Proposed,4,4,H,WHITE OAK BAYOU,5212.336948626797493,1399103.599595528794453
2102,P1088,84.572655679999997,Proposed,1,1,B,GREENS BAYOU,8114.847577492701021,3683985.115703534334898
2103,P1089,191.485581779999990,Proposed,4,4,B,GREENS BAYOU,13193.983052905910881,8341112.355755145661533
2109,H1074,112.266776179999994,Proposed,4,4,I,HUNTING BAYOU,13425.502270352782944,4890340.999788059853017
2110,E5129,10.287838050000000,Proposed,4,5,A,WHITE OAK BAYOU,3153.580852165281613,448138.119191210251302
2111,H1018,18.192621790000000,Proposed,4,4,B,HUNTING BAYOU,4542.235201469698950,792470.747942530200817
2113,E5030,22.403893239999999,Proposed,3,2,A,WHITE OAK BAYOU,4675.806634786835275,975913.470628384849988
2114,H1017,16.638002780000001,Proposed,4,4,B,HUNTING BAYOU,3764.279376582708665,724751.376649283221923
2116,E5031,18.647197070000001,Proposed,3,2,A,WHITE OAK BAYOU,4426.490300456634941,812271.858910603565164
2117,H1019,19.632667479999999,Proposed,4,4,B,HUNTING BAYOU,4445.013988787024573,855199.131012242287397
2120,H1020,18.353953189999999,Proposed,4,4,B,HUNTING BAYOU,4114.906770139376022,799497.995346704963595
2124,H1021,17.389415180000000,Proposed,4,4,B,HUNTING BAYOU,3797.007675730709252,757482.863588619977236
2127,H1023,62.206019230000003,Proposed,3,2,H,HUNTING BAYOU,10259.965349681544467,2709693.865188312716782
2128,D9023,11.808766410000000,Proposed,0,5,C,BRAYS BAYOU,3727.186852918470777,514389.789231992384885
2158,C1032,11.919809649999999,Proposed,4,4,E,SIMS BAYOU,3682.998733404441282,519226.880796531622764
2159,C1105,100.648271730000005,Proposed,4,4,D,SIMS BAYOU,8493.955596337487805,4384238.598397959023714
2161,C1031,95.369359860000003,Proposed,4,4,E,SIMS BAYOU,7987.990871683350633,4154289.607884751632810
2174,H1045,3.854179110000000,Proposed,4,4,B,HUNTING BAYOU,1659.943982945954986,167887.894430876884144
2175,H1033,15.133242550000000,Proposed,4,4,H,HUNTING BAYOU,3203.403152880893231,659204.173460214864463
2176,E5021,30.625827430000001,Proposed,4,4,H,WHITE OAK BAYOU,5893.985158720280197,1334061.032124088844284
2177,H1044,3.102778030000000,Proposed,4,4,B,HUNTING BAYOU,1480.821106618633394,135157.066956430411665
2178,H1049,16.484954280000000,Proposed,4,4,B,HUNTING BAYOU,3461.205927293085551,718084.543154916958883
2180,H1041,3.855224530000000,Proposed,4,4,B,HUNTING BAYOU,1659.658184897278261,167933.616021359077422
2183,H1040,4.192920640000000,Proposed,4,4,B,HUNTING BAYOU,1732.337448587767994,182643.603711335192202
2184,E5026,24.678974319999998,Proposed,4,4,H,WHITE OAK BAYOU,4173.579607615498389,1075016.121415958506986
2187,H1076,124.221308109999995,Proposed,4,4,I,HUNTING BAYOU,12279.427703662669956,5411080.221494156867266
2190,H1038,2.318455530000000,Proposed,4,4,B,HUNTING BAYOU,1398.111617694174583,100991.859366820091964
2191,H1048,9.907096500000000,Proposed,2,2,B,HUNTING BAYOU,2687.856643434909984,431553.054304567514919
2192,P1059,118.192218260000004,Proposed,1,1,I,GREENS BAYOU,12713.469148671209041,5148452.642374212853611
2195,H1073,15.924052600000000,Proposed,4,4,I,HUNTING BAYOU,4463.260693812522732,693651.559596764505841
2197,H1051,5.754506990000000,Proposed,4,4,B,HUNTING BAYOU,2080.574516686924653,250666.400075736863073
2240,D9027,316.811047610000003,Proposed,1,1,C,BRAYS BAYOU,22580.159539359163318,13800289.196826295927167
2246,C1066,22.733344870000000,Proposed,0,5,I,SIMS BAYOU,4307.235751687763695,990264.515603805659339
2256,C1285,196.781379390000012,Proposed,0,5,D,SIMS BAYOU,11919.710002393056129,8571796.989987855777144
2269,C1301,166.066128689999999,Proposed,0,5,D,SIMS BAYOU,14147.591669603812988,7233840.473509681411088
2271,C1232,42.004386130000000,Proposed,3,2,D,SIMS BAYOU,6450.219677629426769,1829711.046801675111055
2283,W1029,38.162464090000000,Proposed,2,2,A,BUFFALO BAYOU,5936.616579591561276,1662356.985679151723161
2284,C1229,76.105348449999994,Proposed,0,5,D,SIMS BAYOU,8263.159526740659203,3315148.860751811414957
2287,E5161,37.036644580000001,Proposed,4,4,A,WHITE OAK BAYOU,5777.527317243000653,1613316.200114819686860
2300,E5135,2.947501060000000,Proposed,4,5,A,WHITE OAK BAYOU,1570.615533540639490,128393.095173366164090
2303,E5147,16.832055650000001,Proposed,4,4,A,WHITE OAK BAYOU,3469.259751130735822,733204.434304652852006
2308,E5160,115.343895630000006,Proposed,0,5,A,WHITE OAK BAYOU,11585.458024374824163,5024379.952463814988732
2312,E5148,33.950286560000002,Proposed,1,2,A,WHITE OAK BAYOU,5541.782993795340190,1478874.665231310296804
2314,W1092,152.455519879999997,Proposed,0,5,A,BUFFALO BAYOU,12594.019070788775934,6640962.984099596738815
2316,H1013,65.695977310000004,Proposed,4,4,B,HUNTING BAYOU,7234.616341089550588,2861716.797982690390199
2317,W1093,44.225372370000002,Proposed,0,5,A,BUFFALO BAYOU,10735.545367812388577,1926457.298732161521912
2322,P1071,63.222888570000002,Proposed,0,5,B,GREENS BAYOU,6924.116654614110303,2753989.066032159607857
2323,E5149,58.432613410000002,Proposed,1,2,A,WHITE OAK BAYOU,7375.362243814632166,2545324.520399850327522
2324,E5132,12.038202890000001,Proposed,4,4,A,WHITE OAK BAYOU,3153.152204822877138,524384.324849089025520
2325,E5134,64.619197940000006,Proposed,2,2,A,WHITE OAK BAYOU,7665.347783289539620,2814812.291220891289413
2333,E5100,6.058587160000000,Proposed,1,2,A,WHITE OAK BAYOU,2165.329468199960957,263912.021779525326565
2338,P1066,89.647195519999997,Proposed,0,5,B,GREENS BAYOU,9175.867285219079349,3905032.022491411305964
2339,E5146,31.830849489999999,Proposed,4,4,A,WHITE OAK BAYOU,4844.793151974555258,1386551.587184111820534
2340,P1061,112.895775729999997,Proposed,0,5,B,GREENS BAYOU,13330.658440901515860,4917740.012020795606077
2346,E5131,18.576967929999999,Proposed,2,2,A,WHITE OAK BAYOU,3725.159145385564443,809212.740731761208735
2349,E5155,20.336882610000000,Proposed,4,4,A,WHITE OAK BAYOU,4054.831259719318041,885874.712362431222573
2352,E5154,16.240408700000000,Proposed,4,4,A,WHITE OAK BAYOU,3505.549714171219875,707432.157918232260272
2353,E5032,56.138794060000002,Proposed,2,2,H,WHITE OAK BAYOU,6548.134229399142896,2445405.847588184755296
2354,H1028,28.105053590000001,Proposed,4,4,B,HUNTING BAYOU,4856.227140581593630,1224256.020292133558542
2359,H1026,7.046289000000000,Proposed,4,4,B,HUNTING BAYOU,2288.692637984827343,306936.312796190963127
2363,W1023,19.951238190000002,Proposed,3,2,A,BUFFALO BAYOU,5057.541462955072348,869075.759056256036274
2367,C1327,227.286372650000004,Proposed,4,4,E,SIMS BAYOU,13691.132075161105604,9900594.402072457596660
2371,H1012,90.125410869999996,Proposed,3,2,H,HUNTING BAYOU,9511.865963570257009,3925863.055370879825205
2374,E5130,24.920063840000001,Proposed,4,4,A,WHITE OAK BAYOU,4764.435100868074187,1085518.056192921241745
2376,H1029,9.573504789999999,Proposed,4,4,B,HUNTING BAYOU,3117.890084177505287,417021.760845982178580
2384,H1016,69.122904640000002,Proposed,4,4,B,HUNTING BAYOU,7180.828648517674083,3010993.773297790903598
2386,H1001,136.010425779999991,Proposed,1,2,H,HUNTING BAYOU,15210.986923384785769,5924614.218355366028845
2387,P1179,60.867815129999997,Proposed,4,3,B,GREENS BAYOU,8505.343938436983080,2651402.136812169104815
2389,W1045,84.730806580000007,Proposed,3,2,I,BUFFALO BAYOU,8154.881231668682631,3690873.867449559736997
2399,P1181,27.950413560000001,Proposed,0,5,B,GREENS BAYOU,4789.767229088973181,1217520.091673454968259
2400,H1069,56.656745399999998,Proposed,4,4,B,HUNTING BAYOU,8472.226035426672752,2467967.500477598048747
2404,H1080,54.432794280000003,Proposed,0,4,I,HUNTING BAYOU,7875.566046330530298,2371092.613257274962962
2415,H1082,132.025430970000002,Proposed,4,4,I,HUNTING BAYOU,11890.702207862332216,5751027.650242214091122
2416,E5126,72.428986920000000,Proposed,4,4,A,WHITE OAK BAYOU,7823.615722594948238,3155006.762376034632325
2421,W1027,99.542358620000002,Proposed,2,2,A,BUFFALO BAYOU,11181.573549809985707,4336065.031371777877212
2422,H1031,25.821093330000000,Proposed,3,2,H,HUNTING BAYOU,5432.480917402964224,1124766.851274991175160
2425,P1185,8.721842620000000,Proposed,0,5,A,GREENS BAYOU,4147.368169196414783,379923.519615537603386
2429,W1089,19.824202150000001,Proposed,0,5,A,BUFFALO BAYOU,4007.568043549276808,863542.247389618423767
2430,W1088,29.606382750000002,Proposed,0,5,A,BUFFALO BAYOU,4613.256740090303538,1289653.953472228487954
2438,H1032,17.632800700000001,Proposed,4,4,H,HUNTING BAYOU,3887.397666430134905,768084.793802653090097
2441,H1047,5.542417430000000,Proposed,4,4,B,HUNTING BAYOU,1949.866704586715969,241427.660394310543779
2442,H1046,5.737387340000000,Proposed,4,4,B,HUNTING BAYOU,2030.486119231423118,249920.668944638775429
2443,H1052,37.741136879999999,Proposed,2,2,B,HUNTING BAYOU,5120.328662764248293,1644003.894938127370551
2444,H1050,7.412141120000000,Proposed,4,4,B,HUNTING BAYOU,2474.886588045901590,322872.861195309553295
2447,H1143,6.626470410000000,Proposed,4,4,B,HUNTING BAYOU,2280.715511714791319,288649.171293112623971
2448,E5098,13.579146430000000,Proposed,4,4,H,WHITE OAK BAYOU,3143.418984004669255,591507.450487059308216
2453,H1036,39.085166039999997,Proposed,4,4,B,HUNTING BAYOU,5440.480554162310909,1702549.952631656080484
2454,H1039,2.667782000000000,Proposed,4,4,B,HUNTING BAYOU,1606.579849107450627,116208.546286280528875
2459,H1034,13.509056599999999,Proposed,4,4,H,HUNTING BAYOU,3106.791097460615674,588454.537623043172061
2460,H1055,73.221882160000007,Proposed,4,4,B,HUNTING BAYOU,7844.093641580147960,3189545.114977027755231
2461,H1035,7.929823290000000,Proposed,4,4,H,HUNTING BAYOU,2395.007629221414390,345423.044738590193447
2463,H1054,29.693540630000001,Proposed,4,4,B,HUNTING BAYOU,4939.338416422573573,1293450.747636161744595
2466,H1081,31.088486750000001,Proposed,0,4,I,HUNTING BAYOU,6012.651978666377545,1354214.571391658158973
2470,H1078,10.261918850000001,Proposed,0,5,I,HUNTING BAYOU,3151.037415069509734,447009.247638887434732
2471,H1087,40.038066809999997,Proposed,4,4,I,HUNTING BAYOU,6582.163318989167237,1744058.016055856598541
2474,E5025,18.726328530000000,Proposed,4,4,H,WHITE OAK BAYOU,3759.968734761127962,815718.901183422654867
2476,H1096,29.456646660000001,Proposed,0,5,B,HUNTING BAYOU,5056.998941111744898,1283131.593228198587894
2477,E5019,35.221971040000000,Proposed,1,2,H,WHITE OAK BAYOU,6598.089461477313307,1534268.837309176567942
2481,W1019,73.039316180000000,Proposed,2,2,A,BUFFALO BAYOU,7625.767251195215067,3181592.624799960758537
2491,H1088,5.681468530000000,Proposed,0,5,I,HUNTING BAYOU,2399.893544084208315,247484.719652832369320
2492,H1058,45.807414680000001,Proposed,4,4,H,HUNTING BAYOU,7872.886946183143664,1995370.995369172655046
2493,E5018,8.774299440000000,Proposed,2,2,H,WHITE OAK BAYOU,2684.464263058880533,382208.423936612787656
2496,H1084,13.805998519999999,Proposed,0,5,I,HUNTING BAYOU,3615.964508177697553,601389.271256027626805
2506,H1086,16.252033579999999,Proposed,0,5,I,HUNTING BAYOU,3468.144982979360520,707938.630991986836307
2510,H1092,53.923239150000001,Proposed,0,5,B,HUNTING BAYOU,7823.470429253090515,2348895.865180837456137
2512,W1005,162.479031660000004,Proposed,1,2,A,BUFFALO BAYOU,14873.442351302448515,7077586.520603045821190
2513,E5017,12.435212650000000,Proposed,4,4,H,WHITE OAK BAYOU,3885.470213336915549,541677.776702780742198
2515,H1085,18.117102220000000,Proposed,0,5,I,HUNTING BAYOU,3963.468974449044708,789181.044968052650802
2518,H1093,50.473602239999998,Proposed,0,5,B,HUNTING BAYOU,7277.026729134612651,2198630.322005354799330
2520,H1070,36.961912079999998,Proposed,4,4,B,HUNTING BAYOU,8028.177891727204042,1610060.918407391756773
2521,W1009,16.835916139999998,Proposed,2,2,A,BUFFALO BAYOU,3498.496488645477257,733372.526504964916967
2525,W1020,25.578185120000001,Proposed,3,2,A,BUFFALO BAYOU,4301.379181062727184,1114185.803689559223130
2527,W1011,71.471910260000001,Proposed,1,2,A,BUFFALO BAYOU,7054.854741316525178,3113316.481964113190770
2528,E5013,7.240653350000000,Proposed,4,4,H,WHITE OAK BAYOU,2288.811749526218136,315402.915441445133183
2534,E5011,52.645104140000001,Proposed,3,2,A,WHITE OAK BAYOU,6944.393181936666224,2293220.844333475921303
2537,W1028,9.225198320000001,Proposed,4,4,A,BUFFALO BAYOU,2816.463436581806945,401849.784022560867015
2538,E5012,6.390443290000000,Proposed,1,2,A,WHITE OAK BAYOU,2832.958967629903782,278367.645335676323157
2539,E5093,152.033518070000014,Proposed,1,2,B,WHITE OAK BAYOU,12995.529682252599741,6622580.161878996528685
2540,C1196,105.423307070000007,Proposed,4,4,D,SIMS BAYOU,19023.067704194178077,4592239.120754468254745
2541,C1122,124.189711450000004,Proposed,0,5,E,SIMS BAYOU,10095.970746807499381,5409703.741741425357759
2543,H1066,74.907285200000004,Proposed,4,4,B,HUNTING BAYOU,9317.778041737781678,3262961.320531305857003
2544,H1067,100.485776099999995,Proposed,4,4,B,HUNTING BAYOU,10959.866156920979847,4377160.674664543010294
2545,H1104,127.889109390000002,Proposed,0,5,I,HUNTING BAYOU,15170.664232871446075,5570850.168473684228957
2549,P1182,15.366084360000000,Proposed,0,5,I,GREENS BAYOU,3858.250538086300821,669346.654973073629662
2550,W1003,87.836155090000005,Proposed,1,2,A,BUFFALO BAYOU,9473.965529560377036,3826142.791500276420265
2552,H1099,56.701378390000002,Proposed,4,4,I,HUNTING BAYOU,6596.361940502624748,2469911.957894895225763
2554,P1057,46.003145590000003,Proposed,0,5,I,GREENS BAYOU,6383.144650298468150,2003897.073469695635140
2557,H1117,45.847481750000000,Proposed,4,4,I,HUNTING BAYOU,9440.823276456832900,1997116.290273077785969
2559,P1052,132.218034450000005,Proposed,1,1,E,GREENS BAYOU,11646.676119269768606,5759417.548511819913983
2561,H1103,51.858309009999999,Proposed,0,5,I,HUNTING BAYOU,6841.844689188061238,2258948.024642407894135
2562,W1002,36.655299720000002,Proposed,3,2,A,BUFFALO BAYOU,5216.833952863811646,1596704.489691521506757
2563,P1054,80.650693000000004,Proposed,3,1,E,GREENS BAYOU,8555.265326318272855,3513144.001443187706172
2568,W1012,46.231164229999997,Proposed,1,2,A,BUFFALO BAYOU,6619.736755154026469,2013829.192175798583776
2570,H1098,52.260330060000001,Proposed,0,5,B,HUNTING BAYOU,6833.966491977822443,2276460.049398047849536
2582,H1108,58.064112420000001,Proposed,4,4,I,HUNTING BAYOU,6593.721734126674164,2529272.512417978141457
2583,W1013,30.507700369999998,Proposed,2,2,A,BUFFALO BAYOU,4667.941836161783613,1328915.340183514403179
2593,H1107,11.336299530000000,Proposed,0,5,I,HUNTING BAYOU,2916.699519791490275,493809.214936580159701
2597,H1118,35.926651819999996,Proposed,0,5,I,HUNTING BAYOU,5196.142297683981269,1564965.061598879750818
2604,H1109,30.801991200000000,Proposed,0,5,I,HUNTING BAYOU,5075.877025066743954,1341734.934470067266375
2605,H1119,38.412005729999997,Proposed,0,5,I,HUNTING BAYOU,5215.178065928257638,1673226.693509034113958
2607,H1105,13.202640040000000,Proposed,0,5,I,HUNTING BAYOU,3410.653876867795589,575106.843203561264090
2608,H1110,34.509091939999998,Proposed,0,5,I,HUNTING BAYOU,5223.862246035813769,1503216.077123919967562
2614,W1031,18.665218320000001,Proposed,3,2,B,BUFFALO BAYOU,4533.675388035858305,813056.728099135332741
2617,H1111,35.295903619999997,Proposed,4,4,I,HUNTING BAYOU,5114.570708260288484,1537489.382687015458941
2628,H1112,24.927609010000001,Proposed,0,5,I,HUNTING BAYOU,4195.513371872026255,1085846.736337649868801
2634,H1116,25.605729040000000,Proposed,4,4,I,HUNTING BAYOU,5050.746741301227303,1115385.649139447603375
2636,W1032,12.345670180000001,Proposed,3,2,B,BUFFALO BAYOU,3500.318870436378802,537777.367356615955941
2637,P1053,53.084121340000003,Proposed,1,1,E,GREENS BAYOU,8642.618337836809587,2312344.465608173515648
2643,W1026,42.583296529999998,Proposed,1,2,A,BUFFALO BAYOU,5834.666198629493920,1854928.407880540005863
2645,H1121,49.758683280000000,Proposed,0,5,I,HUNTING BAYOU,5959.895251482581443,2167488.397105707786977
2647,H1120,43.166722450000002,Proposed,0,5,I,HUNTING BAYOU,5656.917719840753307,1880342.623174618696794
2657,H1115,29.933972579999999,Proposed,0,5,I,HUNTING BAYOU,4947.478983318608698,1303923.781821271404624
2660,H1114,19.175003380000000,Proposed,0,5,I,HUNTING BAYOU,3697.467866870093530,835263.231432848260738
2661,H1113,20.989398699999999,Proposed,0,5,I,HUNTING BAYOU,3907.042967924577169,914298.233823469141498
2666,E5006,18.365710079999999,Proposed,3,2,H,WHITE OAK BAYOU,3865.703156348551602,800010.227588240522891
2667,W1085,35.064828450000000,Proposed,0,5,A,BUFFALO BAYOU,5017.790675337804714,1527423.939152856124565
2678,P1058,432.745932809999999,Proposed,1,1,I,GREENS BAYOU,21962.362063001797651,18850413.156747069209814
2679,H1102,121.162115549999996,Proposed,0,5,I,HUNTING BAYOU,11676.803810740844710,5277821.718189083039761
2683,C1191,85.338401480000002,Proposed,4,4,D,SIMS BAYOU,10338.023596371811436,3717340.832160042598844
2689,C1219,38.909357810000003,Proposed,1,2,D,SIMS BAYOU,6750.392122300137089,1694891.602470654062927
2691,C1218,38.198042850000000,Proposed,3,2,D,SIMS BAYOU,6379.605486795868273,1663906.940889156889170
2692,C1149,143.059894240000006,Proposed,1,2,D,SIMS BAYOU,13931.526169698849117,6231689.593180852010846
2693,C1217,56.309135830000002,Proposed,2,2,D,SIMS BAYOU,7342.059770614441732,2452825.804612624924630
2694,C1307,70.281332010000000,Proposed,0,5,D,SIMS BAYOU,9387.431390891011688,3061455.255921306088567
2698,C1222,48.029164829999999,Proposed,4,4,D,SIMS BAYOU,6632.888990732078128,2092150.451145881554112
2705,C1310,78.329332820000005,Proposed,0,5,D,SIMS BAYOU,7950.983845416127224,3412026.167426414322108
2710,P1150,54.168684790000000,Proposed,1,1,E,GREENS BAYOU,7909.262334807969637,2359587.782385688275099
2713,H1125,8.847527729999999,Proposed,3,2,I,HUNTING BAYOU,2584.019971053696281,385398.247506650746800
2729,P1251,33.612896859999999,Proposed,4,4,I,GREENS BAYOU,4600.405050319801376,1464177.716459421440959
2741,C1090,57.034738580000003,Proposed,3,2,I,SIMS BAYOU,5982.917451265529962,2484432.980529867112637
2753,D9045,122.836081519999993,Proposed,0,5,C,BRAYS BAYOU,10503.135176286523347,5350739.981528944335878
2776,H1128,7.209898350000000,Proposed,0,5,I,HUNTING BAYOU,2684.015188499903161,314063.150623535504565
2778,H1122,32.994832520000003,Proposed,4,4,I,HUNTING BAYOU,5190.604213193429132,1437255.099836030509323
2787,H1123,6.264001040000000,Proposed,0,5,I,HUNTING BAYOU,2145.111546346604428,272859.947291431657504
2799,P1250,24.800370470000001,Proposed,4,4,I,GREENS BAYOU,4431.719064301942126,1080304.155890880152583
2803,H1126,14.833722079999999,Proposed,4,4,I,HUNTING BAYOU,3980.146327944150471,646157.012079990818165
2817,H1127,16.914180920000000,Proposed,0,5,I,HUNTING BAYOU,3872.597766154543478,736781.722913037636317
2834,W1033,8.812749130000000,Proposed,4,4,I,BUFFALO BAYOU,2523.633526713185802,383883.242098397575319
2836,E5004,13.719613519999999,Proposed,4,4,H,WHITE OAK BAYOU,3230.364740681253807,597626.426962617086247
2852,W1082,21.301734440000001,Proposed,0,5,A,BUFFALO BAYOU,4123.857658388697018,927903.649365236982703
2860,W1034,11.570585560000000,Proposed,4,4,I,BUFFALO BAYOU,3095.321809349139130,504014.763193455815781
2871,E5000,55.182641539999999,Proposed,4,4,H,WHITE OAK BAYOU,7090.746896614924481,2403755.871626575943083
2882,P1051,119.721858030000007,Proposed,1,1,E,GREENS BAYOU,14561.534344196214079,5215084.857703940942883
2883,H1129,15.638255490000001,Proposed,0,5,E,HUNTING BAYOU,3868.449925963623627,681202.379110294743441
2885,E5001,34.322940660000000,Proposed,4,4,H,WHITE OAK BAYOU,5144.106179033240551,1495107.169179767370224
2897,E5002,17.910737919999999,Proposed,4,4,H,WHITE OAK BAYOU,5164.936095057645616,780191.946449487353675
2902,W1015,49.494220270000000,Proposed,1,2,G,BUFFALO BAYOU,7813.406668688135142,2155968.190742576494813
2918,C1255,68.250063299999994,Proposed,2,2,D,SIMS BAYOU,6899.709544212127184,2972972.845214504748583
