,NRI_ObjectID,National Risk Index ID,State Name,State Name Abbreviation,County Name,Census Tract,Population (2020),Area (sq mi),Coastal Flooding - Number of Events,Coastal Flooding - Annualized Frequency,Coastal Flooding - Expected Annual Loss Rate - National Percentile,Drought - Number of Events,Drought - Annualized Frequency,Drought - Expected Annual Loss Rate - National Percentile,Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Expected Annual Loss Rate - National Percentile,Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Expected Annual Loss Rate - National Percentile,Riverine Flooding - Number of Events,Riverine Flooding - Annualized Frequency,Riverine Flooding - Expected Annual Loss Rate - National Percentile
272,73260.0,T48201313101,Texas,TX,Harris,313101.0,2297.0,0.27,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.4,19.0,0.18,87.53,126.0,5.25,97.16
273,73261.0,T48201313102,Texas,TX,Harris,313102.0,2011.0,1.26,,0.01,78.01,273.0,12.41,0.0,2.0,0.12,52.96,20.0,0.18,86.81,126.0,5.25,98.98
274,73262.0,T48201313201,Texas,TX,Harris,313201.0,1610.0,0.56,,0.01,80.91,273.0,12.41,0.0,2.0,0.12,51.91,19.0,0.18,87.17,126.0,5.25,97.81
275,73263.0,T48201313202,Texas,TX,Harris,313202.0,2790.0,0.67,,3.76,78.44,273.0,12.41,0.0,2.0,0.12,51.82,19.0,0.18,87.08,126.0,5.25,95.84
276,73264.0,T48201313300,Texas,TX,Harris,313300.0,3156.0,0.89,,3.76,71.17,273.0,12.41,0.0,2.0,0.12,52.14,18.0,0.18,87.7,126.0,5.25,0.0
277,73265.0,T48201313400,Texas,TX,Harris,313400.0,3603.0,0.73,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.52,19.0,0.18,87.95,126.0,0.0,0.0
278,73266.0,T48201313500,Texas,TX,Harris,313500.0,2645.0,0.63,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.11,20.0,0.19,88.04,126.0,0.0,0.0
279,73267.0,T48201313600,Texas,TX,Harris,313600.0,4871.0,0.9,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,51.87,23.0,0.19,88.09,126.0,0.0,0.0
280,73268.0,T48201313700,Texas,TX,Harris,313700.0,2256.0,0.52,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.93,19.0,0.18,87.85,126.0,0.0,0.0
281,73269.0,T48201313801,Texas,TX,Harris,313801.0,2035.0,0.35,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.6,22.0,0.19,88.28,126.0,0.0,0.0
282,73270.0,T48201313802,Texas,TX,Harris,313802.0,2797.0,0.51,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.56,23.0,0.2,88.22,126.0,0.0,0.0
283,73271.0,T48201313901,Texas,TX,Harris,313901.0,2211.0,0.83,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.32,22.0,0.19,87.65,126.0,0.0,0.0
284,73272.0,T48201313902,Texas,TX,Harris,313902.0,2592.0,0.25,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,51.5,22.0,0.21,88.32,126.0,0.0,0.0
285,73273.0,T48201314001,Texas,TX,Harris,314001.0,3104.0,0.55,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.78,23.0,0.18,86.86,126.0,5.25,70.74
286,73274.0,T48201314003,Texas,TX,Harris,314003.0,2591.0,0.34,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.51,22.0,0.18,88.01,126.0,0.0,0.0
287,73275.0,T48201314004,Texas,TX,Harris,314004.0,1668.0,0.07,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.63,21.0,0.2,88.44,126.0,0.0,0.0
288,73276.0,T48201314005,Texas,TX,Harris,314005.0,2468.0,0.3,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,52.43,22.0,0.21,88.26,126.0,0.0,0.0
289,73277.0,T48201314301,Texas,TX,Harris,314301.0,2363.0,0.12,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,52.87,22.0,0.21,88.57,126.0,0.0,0.0
290,73278.0,T48201314302,Texas,TX,Harris,314302.0,2422.0,0.47,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,52.76,22.0,0.2,88.19,126.0,5.25,43.25
291,73279.0,T48201314401,Texas,TX,Harris,314401.0,1545.0,0.19,,0.01,76.36,294.0,13.36,0.0,2.0,0.12,52.35,21.0,0.18,87.24,126.0,5.25,80.32
292,73280.0,T48201314402,Texas,TX,Harris,314402.0,1717.0,0.74,,0.01,78.23,336.0,15.27,0.0,2.0,0.12,52.33,22.0,0.2,87.84,126.0,5.25,95.54
293,73281.0,T48201320100,Texas,TX,Harris,320100.0,2408.0,0.38,,0.01,76.37,266.0,12.09,0.0,2.0,0.12,51.96,18.0,0.18,88.04,126.0,5.25,90.36
294,73282.0,T48201320201,Texas,TX,Harris,320201.0,2443.0,0.84,,3.76,80.09,266.0,12.09,0.0,2.0,0.12,52.12,18.0,0.18,87.4,126.0,5.25,95.17
295,73283.0,T48201320202,Texas,TX,Harris,320202.0,3648.0,0.79,,3.76,83.4,266.0,12.09,0.0,2.0,0.12,52.58,18.0,0.19,88.1,126.0,5.25,93.31
296,73284.0,T48201320500,Texas,TX,Harris,320500.0,4300.0,2.27,,3.76,76.44,266.0,12.09,95.73,2.0,0.12,52.57,18.0,0.18,88.04,126.0,5.25,88.55
297,73285.0,T48201320601,Texas,TX,Harris,320601.0,2474.0,0.55,,0.76,76.92,266.0,12.09,0.0,2.0,0.12,53.0,18.0,0.2,88.23,126.0,5.25,89.2
298,73286.0,T48201320602,Texas,TX,Harris,320602.0,4460.0,0.59,,3.76,80.61,266.0,12.09,0.0,2.0,0.12,52.91,18.0,0.21,88.5,126.0,5.25,87.55
299,73287.0,T48201320700,Texas,TX,Harris,320700.0,4550.0,1.35,,3.76,80.5,266.0,12.09,0.0,2.0,0.12,52.45,19.0,0.21,88.4,126.0,5.25,91.98
300,73288.0,T48201320800,Texas,TX,Harris,320800.0,5023.0,1.14,,0.01,85.49,266.0,12.09,0.0,2.0,0.12,51.86,19.0,0.21,88.25,126.0,5.25,99.67
301,73289.0,T48201320901,Texas,TX,Harris,320901.0,3758.0,0.41,,0.01,81.41,266.0,12.09,0.0,2.0,0.12,53.03,20.0,0.21,88.66,126.0,5.25,98.17
302,73290.0,T48201320902,Texas,TX,Harris,320902.0,3722.0,0.5,,0.01,83.14,266.0,12.09,0.0,2.0,0.12,52.2,19.0,0.21,88.65,126.0,5.25,97.99
303,73291.0,T48201321001,Texas,TX,Harris,321001.0,2776.0,0.51,,0.0,72.59,266.0,12.09,0.0,2.0,0.12,52.16,19.0,0.21,88.58,126.0,0.0,0.0
304,73292.0,T48201321002,Texas,TX,Harris,321002.0,5450.0,1.04,,0.01,80.56,266.0,12.09,0.0,2.0,0.12,51.84,20.0,0.21,88.6,126.0,5.25,97.02
305,73293.0,T48201321101,Texas,TX,Harris,321101.0,4008.0,1.16,,0.01,73.4,308.0,14.0,0.0,2.0,0.12,52.81,19.0,0.21,88.49,126.0,5.25,76.14
306,73294.0,T48201321102,Texas,TX,Harris,321102.0,4098.0,1.0,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.59,19.0,0.21,88.65,126.0,0.0,0.0
307,73295.0,T48201321200,Texas,TX,Harris,321200.0,4512.0,1.16,,0.0,0.0,266.0,12.09,95.67,2.0,0.12,52.57,19.0,0.21,88.64,126.0,0.0,0.0
308,73296.0,T48201321301,Texas,TX,Harris,321301.0,3364.0,0.22,,0.01,85.99,266.0,12.09,0.0,2.0,0.12,52.63,19.0,0.21,88.71,126.0,5.25,99.5
309,73297.0,T48201321302,Texas,TX,Harris,321302.0,1892.0,0.4,,0.01,77.1,266.0,12.09,0.0,2.0,0.12,52.56,19.0,0.21,88.62,126.0,5.25,98.57
310,73298.0,T48201321401,Texas,TX,Harris,321401.0,4321.0,0.81,,0.01,80.32,266.0,12.09,0.0,2.0,0.12,51.79,19.0,0.21,88.53,126.0,5.25,88.73
311,73299.0,T48201321402,Texas,TX,Harris,321402.0,4077.0,0.76,,0.01,77.87,266.0,12.09,0.0,2.0,0.12,51.71,19.0,0.21,88.43,126.0,5.25,94.66
312,73300.0,T48201321500,Texas,TX,Harris,321500.0,2717.0,0.37,,0.01,83.86,266.0,12.09,0.0,2.0,0.12,52.14,19.0,0.21,88.5,126.0,5.25,99.14
313,73301.0,T48201321600,Texas,TX,Harris,321600.0,6792.0,1.13,,0.01,80.89,266.0,12.09,0.0,2.0,0.12,52.88,19.0,0.21,88.38,126.0,5.25,96.58
314,73302.0,T48201321700,Texas,TX,Harris,321700.0,3108.0,0.76,,3.76,80.7,266.0,12.09,0.0,2.0,0.12,52.14,18.0,0.21,88.58,126.0,5.25,85.48
315,73303.0,T48201321800,Texas,TX,Harris,321800.0,3927.0,0.51,,3.76,81.71,266.0,12.09,0.0,2.0,0.12,51.69,18.0,0.2,88.35,126.0,5.25,86.15
316,73304.0,T48201321900,Texas,TX,Harris,321900.0,5657.0,0.96,,0.0,72.32,266.0,12.09,0.0,2.0,0.12,53.09,19.0,0.19,88.13,126.0,0.0,0.0
317,73305.0,T48201322000,Texas,TX,Harris,322000.0,3771.0,0.28,,3.76,83.97,266.0,12.09,0.0,2.0,0.12,52.63,19.0,0.18,87.84,126.0,5.25,92.54
318,73306.0,T48201322100,Texas,TX,Harris,322100.0,4142.0,0.85,,0.01,76.04,266.0,12.09,0.0,2.0,0.12,52.83,20.0,0.19,88.01,126.0,5.25,85.28
319,73307.0,T48201322200,Texas,TX,Harris,322200.0,1831.0,0.37,,3.76,81.35,266.0,12.09,0.0,2.0,0.12,51.6,19.0,0.18,86.98,126.0,5.25,94.41
320,73308.0,T48201322600,Texas,TX,Harris,322600.0,5237.0,0.97,,0.01,71.13,266.0,12.09,0.0,2.08,0.13,53.18,20.0,0.18,88.0,126.0,5.25,45.8
321,73309.0,T48201322701,Texas,TX,Harris,322701.0,2807.0,0.31,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,53.08,20.0,0.18,88.11,126.0,0.0,0.0
322,73310.0,T48201322702,Texas,TX,Harris,322702.0,4336.0,0.5,,0.01,74.97,266.0,12.09,0.0,2.0,0.12,52.21,20.0,0.18,87.91,126.0,5.25,82.78
323,73311.0,T48201322800,Texas,TX,Harris,322800.0,6246.0,1.22,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.97,20.0,0.18,88.06,126.0,0.0,0.0
324,73312.0,T48201322900,Texas,TX,Harris,322900.0,4072.0,0.65,,0.01,74.15,266.0,12.09,0.0,2.0,0.12,52.19,19.0,0.18,87.71,126.0,5.25,83.54
325,73313.0,T48201323000,Texas,TX,Harris,323000.0,5821.0,0.55,,0.01,72.3,266.0,12.09,0.0,2.0,0.12,52.58,20.0,0.18,87.2,126.0,5.25,63.04
326,73314.0,T48201323100,Texas,TX,Harris,323100.0,3492.0,0.8,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,53.0,20.0,0.19,88.06,126.0,0.0,0.0
327,73315.0,T48201323200,Texas,TX,Harris,323200.0,5595.0,0.82,,0.01,74.89,266.0,12.09,0.0,2.0,0.12,52.56,20.0,0.2,88.22,126.0,5.25,78.92
328,73316.0,T48201323300,Texas,TX,Harris,323300.0,3397.0,0.51,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.71,20.0,0.19,88.12,126.0,0.0,0.0
329,73317.0,T48201323400,Texas,TX,Harris,323400.0,7275.0,0.78,,0.01,78.29,266.0,12.09,0.0,2.0,0.12,52.22,19.0,0.21,88.81,126.0,5.25,92.28
330,73318.0,T48201323500,Texas,TX,Harris,323500.0,5349.0,1.04,,0.01,83.55,266.0,12.09,0.0,2.0,0.12,52.57,19.0,0.21,88.62,126.0,5.25,98.99
331,73319.0,T48201323601,Texas,TX,Harris,323601.0,4041.0,1.12,,0.01,73.99,266.0,12.09,0.0,2.0,0.12,52.45,19.0,0.21,88.47,126.0,5.25,72.14
332,73320.0,T48201323602,Texas,TX,Harris,323602.0,4963.0,0.88,,0.01,70.39,266.0,12.09,0.0,2.0,0.12,51.76,19.0,0.21,88.51,126.0,5.25,29.05
333,73321.0,T48201323701,Texas,TX,Harris,323701.0,4397.0,0.9,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.41,19.0,0.21,88.44,126.0,0.0,0.0
334,73322.0,T48201323702,Texas,TX,Harris,323702.0,3252.0,0.41,,0.0,71.6,266.0,12.09,0.0,2.0,0.12,52.18,19.0,0.21,88.61,126.0,0.0,0.0
335,73323.0,T48201323801,Texas,TX,Harris,323801.0,4068.0,0.52,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,51.77,20.0,0.21,88.53,126.0,0.0,0.0
336,73324.0,T48201323802,Texas,TX,Harris,323802.0,5005.0,0.94,,0.01,72.9,266.0,12.09,0.0,2.0,0.12,51.95,20.0,0.21,88.42,126.0,5.25,72.34
337,73325.0,T48201323900,Texas,TX,Harris,323900.0,3710.0,1.11,,0.01,71.96,266.0,12.09,0.0,2.0,0.12,53.09,20.0,0.21,88.53,126.0,5.25,63.87
338,73326.0,T48201324000,Texas,TX,Harris,324000.0,5817.0,3.11,,0.01,81.21,266.0,12.09,93.77,2.03,0.13,53.1,20.0,0.21,88.34,126.0,5.25,98.48
339,73327.0,T48201324101,Texas,TX,Harris,324101.0,5279.0,1.15,,3.76,84.71,266.0,12.09,0.0,2.0,0.12,51.94,19.0,0.18,87.76,126.0,5.25,96.0
340,73328.0,T48201324102,Texas,TX,Harris,324102.0,0.0,7.78,,3.76,84.43,266.0,12.09,0.0,2.0,0.12,31.75,21.0,0.18,87.24,126.0,5.25,99.27
341,73329.0,T48201324200,Texas,TX,Harris,324200.0,1279.0,2.86,,3.76,84.11,266.0,12.09,0.0,2.0,0.12,52.33,19.0,0.18,87.22,126.0,5.25,98.48
342,73330.0,T48201330101,Texas,TX,Harris,330101.0,5091.0,0.45,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.22,21.0,0.21,88.84,126.0,5.25,74.74
343,73331.0,T48201330102,Texas,TX,Harris,330102.0,2703.0,0.55,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.51,21.0,0.21,88.54,126.0,5.25,34.73
344,73332.0,T48201330200,Texas,TX,Harris,330200.0,4290.0,1.71,,0.0,0.0,364.0,16.55,0.0,2.0,0.12,52.47,22.0,0.21,88.42,126.0,0.0,0.0
345,73333.0,T48201330301,Texas,TX,Harris,330301.0,7917.0,1.24,,0.0,0.0,385.0,17.5,0.0,2.0,0.12,53.03,22.0,0.21,88.69,126.0,5.25,43.22
346,73334.0,T48201330302,Texas,TX,Harris,330302.0,5713.0,2.36,,0.0,0.0,392.0,17.82,92.38,2.0,0.12,52.48,21.0,0.21,88.5,126.0,5.25,97.46
347,73335.0,T48201330303,Texas,TX,Harris,330303.0,4492.0,2.08,,0.0,0.0,406.0,18.45,0.0,2.0,0.12,52.47,21.0,0.19,87.92,126.0,5.25,88.77
348,73336.0,T48201330400,Texas,TX,Harris,330400.0,4863.0,1.71,,0.0,0.0,385.0,17.5,0.0,2.0,0.12,52.86,21.0,0.21,88.47,126.0,5.25,96.95
349,73337.0,T48201330500,Texas,TX,Harris,330500.0,4745.0,1.07,,0.0,0.0,364.0,16.55,90.33,2.0,0.12,51.8,21.0,0.21,88.52,126.0,5.25,81.03
350,73338.0,T48201330600,Texas,TX,Harris,330600.0,7139.0,1.45,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,51.96,20.0,0.21,88.64,126.0,5.25,62.5
351,73339.0,T48201330700,Texas,TX,Harris,330700.0,8797.0,2.43,,0.0,0.0,385.0,17.5,91.33,2.0,0.12,52.93,21.0,0.21,88.65,126.0,5.25,96.06
352,73340.0,T48201330801,Texas,TX,Harris,330801.0,6136.0,5.82,,0.0,0.0,357.0,16.23,96.53,2.0,0.12,51.86,24.0,0.21,88.51,126.0,5.25,98.35
353,73341.0,T48201330802,Texas,TX,Harris,330802.0,9471.0,6.61,,0.0,0.0,371.0,16.86,92.6,2.0,0.12,51.82,23.0,0.21,88.31,126.0,5.25,99.49
354,73342.0,T48201330901,Texas,TX,Harris,330901.0,9527.0,1.75,,0.01,73.51,357.0,16.23,95.32,2.0,0.12,51.8,22.0,0.21,88.49,126.0,5.25,70.26
355,73343.0,T48201330902,Texas,TX,Harris,330902.0,3823.0,2.15,,0.0,0.0,364.0,16.55,0.0,2.0,0.12,51.79,21.0,0.21,88.34,126.0,5.25,61.8
356,73344.0,T48201331100,Texas,TX,Harris,331100.0,4610.0,1.26,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,51.74,23.0,0.21,88.33,126.0,0.0,0.0
357,73345.0,T48201331200,Texas,TX,Harris,331200.0,4441.0,1.38,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,51.83,22.0,0.21,88.45,126.0,0.0,0.0
358,73346.0,T48201331300,Texas,TX,Harris,331300.0,5032.0,1.78,,0.01,74.11,343.0,15.59,96.78,2.0,0.12,51.82,22.0,0.21,88.48,126.0,5.25,70.42
359,73347.0,T48201331400,Texas,TX,Harris,331400.0,2538.0,0.61,,0.01,78.04,343.0,15.59,0.0,2.0,0.12,52.86,22.0,0.21,88.51,126.0,5.25,77.02
360,73348.0,T48201331501,Texas,TX,Harris,331501.0,3908.0,0.87,,0.01,72.18,343.0,15.59,0.0,2.0,0.12,51.7,22.0,0.21,88.49,126.0,5.25,71.18
361,73349.0,T48201331502,Texas,TX,Harris,331502.0,5359.0,2.77,,0.01,76.52,343.0,15.59,96.73,2.0,0.12,52.82,22.0,0.21,88.56,126.0,5.25,84.43
362,73350.0,T48201331602,Texas,TX,Harris,331602.0,3604.0,2.36,,0.01,74.05,343.0,15.59,0.0,2.0,0.12,52.43,22.0,0.21,88.46,126.0,5.25,59.36
363,73351.0,T48201331603,Texas,TX,Harris,331603.0,4199.0,0.84,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.61,22.0,0.21,88.5,126.0,0.0,0.0
364,73352.0,T48201331604,Texas,TX,Harris,331604.0,2542.0,0.37,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.59,21.0,0.21,88.64,126.0,0.0,0.0
365,73353.0,T48201331700,Texas,TX,Harris,331700.0,4053.0,2.02,,3.76,79.98,343.0,15.59,0.0,2.0,0.12,53.02,23.0,0.21,88.59,126.0,5.25,94.38
366,73354.0,T48201331800,Texas,TX,Harris,331800.0,3868.0,0.91,,0.01,77.37,336.0,15.27,0.0,2.0,0.12,52.92,23.0,0.21,88.63,126.0,5.25,95.88
367,73355.0,T48201331900,Texas,TX,Harris,331900.0,3345.0,0.66,,0.0,0.0,336.0,15.27,0.0,2.0,0.12,51.97,23.0,0.21,88.54,126.0,5.25,94.28
368,73356.0,T48201332000,Texas,TX,Harris,332000.0,6034.0,0.86,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.91,23.0,0.21,88.52,126.0,5.25,83.32
369,73357.0,T48201332100,Texas,TX,Harris,332100.0,2954.0,0.42,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.93,20.0,0.21,88.78,126.0,0.0,0.0
370,73358.0,T48201332200,Texas,TX,Harris,332200.0,4921.0,1.13,,0.0,0.0,294.0,13.36,0.0,2.0,0.12,52.83,19.0,0.21,88.29,126.0,0.0,0.0
371,73359.0,T48201332300,Texas,TX,Harris,332300.0,2999.0,0.47,,0.01,78.78,294.0,13.36,0.0,2.0,0.12,53.04,19.0,0.21,88.8,126.0,5.25,99.73
372,73360.0,T48201332400,Texas,TX,Harris,332400.0,4060.0,1.44,,0.01,74.98,336.0,15.27,0.0,2.0,0.12,53.03,22.0,0.21,88.47,126.0,5.25,98.63
373,73361.0,T48201332500,Texas,TX,Harris,332500.0,3190.0,0.71,,0.01,77.79,294.0,13.36,0.0,2.0,0.12,52.89,19.0,0.21,88.6,126.0,5.25,51.36
374,73362.0,T48201332600,Texas,TX,Harris,332600.0,6577.0,1.28,,3.76,75.28,294.0,13.36,96.08,2.0,0.12,52.13,19.0,0.21,88.58,126.0,5.25,66.15
375,73363.0,T48201332700,Texas,TX,Harris,332700.0,2473.0,0.97,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.68,18.0,0.2,88.15,126.0,0.0,0.0
376,73364.0,T48201332800,Texas,TX,Harris,332800.0,3962.0,0.76,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.94,18.0,0.19,88.01,126.0,0.0,0.0
377,73365.0,T48201332900,Texas,TX,Harris,332900.0,4885.0,0.72,,0.01,84.53,266.0,12.09,0.0,2.0,0.12,53.01,19.0,0.19,88.12,126.0,5.25,99.41
378,73366.0,T48201333000,Texas,TX,Harris,333000.0,3285.0,0.6,,3.76,89.35,266.0,12.09,0.0,2.0,0.12,51.96,19.0,0.21,88.57,126.0,5.25,92.62
379,73367.0,T48201333100,Texas,TX,Harris,333100.0,3793.0,0.49,,3.76,80.64,266.0,12.09,0.0,2.0,0.12,52.59,19.0,0.21,88.56,126.0,5.25,94.47
380,73368.0,T48201333201,Texas,TX,Harris,333201.0,4818.0,0.45,,0.0,72.26,266.0,12.09,0.0,2.0,0.12,53.04,20.0,0.21,88.59,126.0,0.0,0.0
381,73369.0,T48201333203,Texas,TX,Harris,333203.0,2163.0,0.76,,0.01,82.36,266.0,12.09,0.0,2.0,0.12,52.97,20.0,0.21,88.39,126.0,5.25,99.1
382,73370.0,T48201333204,Texas,TX,Harris,333204.0,1280.0,0.06,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.57,20.0,0.21,88.6,126.0,0.0,0.0
383,73371.0,T48201333205,Texas,TX,Harris,333205.0,1515.0,0.05,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.92,20.0,0.21,88.62,126.0,0.0,0.0
384,73372.0,T48201333301,Texas,TX,Harris,333301.0,5693.0,0.57,,0.0,0.0,308.0,14.0,0.0,2.0,0.12,52.93,20.0,0.21,88.72,126.0,0.0,0.0
385,73373.0,T48201333302,Texas,TX,Harris,333302.0,3646.0,2.12,,0.01,79.51,315.0,14.32,0.0,2.0,0.12,51.69,20.0,0.21,88.23,126.0,5.25,98.38
386,73374.0,T48201333501,Texas,TX,Harris,333501.0,3443.0,0.38,,0.0,0.0,266.0,12.09,0.0,2.0,0.12,52.55,20.0,0.21,88.54,126.0,0.0,0.0
387,73375.0,T48201333502,Texas,TX,Harris,333502.0,2621.0,0.35,,0.0,74.79,266.0,12.09,0.0,2.0,0.12,52.9,20.0,0.21,88.57,126.0,0.0,0.0
388,73376.0,T48201333600,Texas,TX,Harris,333600.0,3201.0,1.46,,3.76,77.72,336.0,15.27,0.0,2.0,0.12,51.93,19.0,0.21,88.55,126.0,5.25,85.49
389,73377.0,T48201333700,Texas,TX,Harris,333700.0,3442.0,3.49,,0.0,0.0,343.0,15.59,95.34,2.0,0.12,52.74,23.0,0.21,88.27,126.0,5.25,67.59
390,73378.0,T48201333801,Texas,TX,Harris,333801.0,4188.0,2.04,,0.0,0.0,343.0,15.59,95.58,2.0,0.12,51.77,23.0,0.21,88.44,126.0,5.25,99.05
391,73379.0,T48201333802,Texas,TX,Harris,333802.0,5797.0,1.33,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.76,23.0,0.21,88.45,126.0,5.25,98.62
392,73380.0,T48201333903,Texas,TX,Harris,333903.0,3689.0,0.8,,0.0,0.0,308.0,14.0,0.0,2.0,0.12,52.14,20.0,0.21,88.57,126.0,5.25,85.51
393,73381.0,T48201333904,Texas,TX,Harris,333904.0,5058.0,0.87,,0.01,78.39,315.0,14.32,0.0,2.0,0.12,52.6,20.0,0.21,88.64,126.0,5.25,95.38
394,73382.0,T48201333905,Texas,TX,Harris,333905.0,4159.0,1.11,,0.01,75.01,322.0,14.64,0.0,2.0,0.12,52.51,20.0,0.21,88.54,126.0,5.25,66.42
395,73383.0,T48201333906,Texas,TX,Harris,333906.0,5147.0,0.77,,0.0,0.0,322.0,14.64,0.0,2.0,0.12,51.95,20.0,0.21,88.6,126.0,5.25,92.36
396,73384.0,T48201334001,Texas,TX,Harris,334001.0,3707.0,0.53,,0.0,75.75,308.0,14.0,0.0,2.0,0.12,52.16,20.0,0.21,88.59,126.0,5.25,37.15
397,73385.0,T48201334002,Texas,TX,Harris,334002.0,2240.0,0.52,,0.0,81.29,308.0,14.0,0.0,2.0,0.12,52.5,20.0,0.21,88.52,126.0,0.0,0.0
398,73386.0,T48201334003,Texas,TX,Harris,334003.0,6324.0,1.08,,0.01,80.8,315.0,14.32,0.0,2.0,0.12,52.88,20.0,0.21,88.52,126.0,5.25,72.17
399,73387.0,T48201334101,Texas,TX,Harris,334101.0,7269.0,6.12,,0.01,72.2,350.0,15.91,95.05,2.0,0.12,51.78,23.0,0.21,88.21,126.0,5.25,46.23
400,73388.0,T48201334102,Texas,TX,Harris,334102.0,7351.0,4.76,,0.0,0.0,350.0,15.91,95.85,2.0,0.12,51.75,23.0,0.21,88.33,126.0,5.25,51.22
401,73389.0,T48201340101,Texas,TX,Harris,340101.0,1879.0,1.56,,0.0,0.0,308.0,14.0,96.25,3.0,0.19,60.58,20.0,0.21,88.43,126.0,5.25,43.66
402,73390.0,T48201340102,Texas,TX,Harris,340102.0,5395.0,1.74,,0.01,83.88,308.0,14.0,95.34,2.96,0.18,60.48,20.0,0.21,88.53,126.0,5.25,99.27
403,73391.0,T48201340201,Texas,TX,Harris,340201.0,0.0,3.94,,0.01,72.65,308.0,14.0,0.0,3.0,0.19,32.77,20.0,0.21,88.22,126.0,5.25,72.74
404,73392.0,T48201340202,Texas,TX,Harris,340202.0,7911.0,6.49,,3.76,80.28,308.0,14.0,95.13,3.0,0.19,60.58,20.0,0.21,88.4,126.0,5.25,94.98
405,73393.0,T48201340203,Texas,TX,Harris,340203.0,4434.0,4.59,,0.76,82.68,308.0,14.0,88.55,3.0,0.19,60.52,21.0,0.21,88.35,126.0,5.25,99.01
406,73394.0,T48201340301,Texas,TX,Harris,340301.0,3906.0,1.41,,3.76,80.85,308.0,14.0,0.0,3.0,0.19,60.61,20.0,0.21,88.41,126.0,5.25,96.97
407,73395.0,T48201340302,Texas,TX,Harris,340302.0,6761.0,1.34,,3.76,75.76,308.0,14.0,0.0,3.0,0.19,60.59,20.0,0.21,88.48,126.0,5.25,88.1
408,73396.0,T48201340400,Texas,TX,Harris,340400.0,1306.0,0.63,,3.76,76.95,308.0,14.0,0.0,3.0,0.19,60.61,20.0,0.21,88.25,126.0,5.25,82.78
409,73397.0,T48201340501,Texas,TX,Harris,340501.0,3904.0,0.8,,0.0,0.0,308.0,14.0,0.0,3.0,0.19,60.59,20.0,0.21,88.5,126.0,0.0,0.0
410,73398.0,T48201340502,Texas,TX,Harris,340502.0,2878.0,0.3,,0.0,70.51,308.0,14.0,0.0,3.0,0.19,60.57,20.0,0.21,88.63,126.0,0.0,0.0
411,73399.0,T48201340600,Texas,TX,Harris,340600.0,2563.0,0.63,,0.01,77.89,308.0,14.0,0.0,3.0,0.19,60.56,20.0,0.21,88.34,126.0,5.25,74.29
412,73400.0,T48201340701,Texas,TX,Harris,340701.0,4055.0,0.74,,0.01,73.47,308.0,14.0,0.0,3.0,0.19,60.57,20.0,0.21,88.58,126.0,5.25,73.5
413,73401.0,T48201340702,Texas,TX,Harris,340702.0,2961.0,0.5,,0.0,71.8,308.0,14.0,0.0,3.0,0.19,60.59,20.0,0.21,88.56,126.0,0.0,0.0
414,73402.0,T48201340800,Texas,TX,Harris,340800.0,5580.0,1.13,,0.01,80.38,308.0,14.0,0.0,3.0,0.19,60.59,20.0,0.21,88.48,126.0,5.25,94.09
