OBJECTID,Name,Label,Park_ID,Park_Acres,ShapeSTArea,ShapeSTLength
1466,Unknown,Unknown,PN6262,45.28,1972252.85816349,7007.12032583942
1467,YMCA,YMCA,PN6263,24.88,1083990.52721682,4836.5876409221
1468,Gardens Park,Gardens Park,PN6264,2.88,125634.679686319,1757.49832116991
1469,CHANNELVIEW LITTLE LEAGUE,CHANNELVIEW LITTLE LEAGUE,PN6268,31.5,1372154.20820558,5604.85823904795
1470,Unknown,Unknown,PN627,3.87,168634.684263429,1673.88605905809
1471,Unknown,Unknown,PN6270,0.83,36224.5397288416,955.636485121429
1472,Unknown,Unknown,PN6272,2.71,117905.501485263,2661.38992981879
1473,Unknown,Unknown,PN6274,5.25,228480.497246475,4981.31127380397
1474,Unknown,Unknown,PN6279,4.35,189566.647694115,3107.84353530189
1475,Brook Hollow Park,Brook Hollow Park,PN6283,4.43,192768.210742716,2192.08774868705
1476,Unknown,Unknown,PN6286,5.6,244076.439184876,6190.17944692452
1477,Milton Park,Milton Park,PN6287,1.43,62196.4525089556,1021.12416641382
1478,Unknown,Unknown,PN629,2.05,89228.2250324326,1822.96268710678
1479,Liberty Park,Liberty Park,PN6295,8.39,365277.084620819,2463.22339203436
1480,Highland Farms Park,Highland Farms Park,PN6298,33.26,1448669.17413547,5933.79406863518
1481,Unknown,Unknown,PN6301,3.42,148969.078151781,1603.90407051799
1482,Independence/Lincoln Heights Park,Independence/Lincoln Heights Park,PN6307,3.25,141739.014838541,2530.65264348953
1483,Amercian Legion Pk,Amercian Legion Pk,PN6311,7.5,326655.269900376,3223.2703982882
1484,Unknown,Unknown,PN6313,5.54,241493.840792325,2117.23871661208
1485,T C Jester Park,T C Jester Park,PN6314,98.26,4280108.59812394,30741.3934861347
1486,Unknown,Unknown,PN6315,0.05,1972.41765138598,325.373955975798
1487,McCullough Park,McCullough Park,PN6316,0.36,15605.4249628099,511.861933268238
1488,Unknown,Unknown,PN6317,5.78,251581.052822287,2740.95571095384
1489,Unknown,Unknown,PN6318,5.81,252966.674986744,2074.87142883954
1490,Unknown,Unknown,PN6319,0.09,3939.28142023911,630.446087358656
1491,Langwood Park,Langwood Park,PN6322,6.58,286469.003862041,2484.49110074975
1492,Unknown,Unknown,PN6323,6.26,272755.895323216,4176.69493086491
1493,Mangum Manor,Mangum Manor,PN6324,6.82,296904.144448326,2305.82136986049
1494,Unknown,Unknown,PN6325,0.18,7653.10744372499,1165.08677424928
1495,Houston Gardens Park,Houston Gardens Park,PN6327,7.06,307389.903179879,2303.65300769526
1496,Trinity Gardens Park,Trinity Gardens Park,PN6328,5.64,245757.659087652,2382.25265863242
1497,Unknown,Unknown,PN6329,1.09,47414.0164716576,2153.51592861284
1498,Unknown,Unknown,PN6334,0.07,2833.44862614697,449.662723890198
1499,Unknown,Unknown,PN6335,0.79,34248.5047788639,965.070511502497
1500,Unknown,Unknown,PN6336,6.05,263432.243466482,2199.2822586491
1501,Unknown,Unknown,PN6341,0.91,39482.9936924068,761.371025576597
1502,Unknown,Unknown,PN6343,1.34,58277.455879902,1439.46896610266
1503,Unknown,Unknown,PN6345,1.72,74893.051063916,1217.88931558395
1504,Unknown,Unknown,PN6346,1.81,78856.5733509424,1212.31070053357
1505,Unknown,Unknown,PN6349,10.52,458419.660647205,3075.51652476727
1506,Unknown,Unknown,PN635,7.42,323306.48950795,3057.282171816
1507,RIVER TERRACE GOLF COURSE,RIVER TERRACE GOLF COURSE,PN6351,197.57,8606149.79597757,14854.0772429825
1508,Stratford Park,Stratford Park,PN6354,4.76,207273.487850025,2154.1813214285
1509,Unknown,Unknown,PN6356,0.7,30584.7059423165,1058.06089645117
1510,Unknown,Unknown,PN6359,0.07,3004.93808055279,306.242348160217
1511,Pelham Park,Pelham Park,PN6362,2.65,115444.518483996,1375.23144823093
1512,Kerr Park,Kerr Park,PN6363,6.09,265128.444494179,2055.05289168164
1513,Unknown,Unknown,PN6365,7.93,345482.33018688,2392.33953886978
1514,Unknown,Unknown,PN6368,62.33,2715259.53483495,11450.9086276613
1515,Candlelight Park,Candlelight Park,PN6369,8.73,380285.911779496,2567.40898778161
1516,Unknown,Unknown,PN637,16.53,720057.617321842,4964.19213843493
1517,Unknown,Unknown,PN6372,4.58,199299.833238679,3456.08970004225
1518,Kaminski Park,Kaminski Park,PN6375,9.13,397532.559459505,2523.18293365309
1519,Unknown,Unknown,PN6376,0.57,24832.2253485507,719.686202390766
1520,Unknown,Unknown,PN6377,0.65,28325.6950233352,737.08295490131
1521,Unknown,Unknown,PN6379,126.37,5504618.63707476,22292.5514838368
1522,Unknown,Unknown,PN638,2.29,99549.9317155162,3508.12194173256
1523,Croyden Park,Croyden Park,PN6380,2.74,119466.458203071,1648.23857737272
1524,Victoria Gardens Park,Victoria Gardens Park,PN6381,3.41,148510.88486947,1902.03577116069
1525,Unknown,Unknown,PN6382,1.6,69678.1218397693,1118.86347913131
1526,Unknown,Unknown,PN6384,1.39,60579.309715423,1018.61319312251
1527,Unknown,Unknown,PN6386,1.82,79098.547675939,1143.8540141931
1528,Rosewood Park,Rosewood Park,PN6387,5.76,251036.100610083,2023.00414744824
1529,Forest West Park,Forest West Park,PN6388,5.98,260383.162989716,2096.52022322517
1530,Unknown,Unknown,PN639,33.71,1468422.14795696,9929.04461109559
1531,Dodson Lake Park,Dodson Lake Park,PN6391,24.61,1072052.84427331,4692.48811267153
1532,Lakewood Park,Lakewood Park,PN6395,10.14,441518.65110031,2681.07010600925
1533,Unknown,Unknown,PN6403,160.91,7009327.29167723,11955.0611970609
1534,Unknown,Unknown,PN6404,21.59,940538.262224479,4289.64946172217
1535,Allison Peirce Wetlands Sanctuary,Allison Peirce Wetlands Sanctuary,PN6405,3.71,161429.989858328,1615.62623372768
1536,Unknown,Unknown,PN6407,0.03,1262.49444690189,226.232460358117
1537,Clark Park,Clark Park,PN6409,9.04,393582.651088835,2511.5238682749
1538,Lake Forest Park,Lake Forest Park,PN6412,11,479318.880413129,3003.96482393306
1539,Tidwell Park,Tidwell Park,PN6422,35.55,1548648.42715902,5344.37597488508
1540,East Harris County Soccer Complex,East Harris County Soccer Complex,PN6424,206.22,8982841.87887557,12164.4624528685
1541,Highland Park,Highland Park,PN6428,5.97,260094.015739916,2044.89632279958
1542,Warren Park,Warren Park,PN6434,5.05,219968.724626846,1969.44792294454
1543,Unknown,Unknown,PN6435,13.13,571902.51372602,3930.7390981674
1544,Unknown,Unknown,PN6436,32.41,1411632.0102388,4968.1777830878
1545,Sheldon Park,Sheldon Park,PN6437,157.87,6876733.54547028,10721.9795030149
1546,Unknown,Unknown,PN6439,4.84,210652.189957507,1922.19562259737
1547,Unknown,Unknown,PN6440,4.81,209594.04197421,1852.17143223172
1548,Unknown,Unknown,PN6448,43.07,1876114.36916317,5508.51999850382
1549,Unknown,Unknown,PN6449,11.12,484321.40562587,3530.71960221223
1550,Unknown,Unknown,PN6452,4.29,186769.623374258,1798.25812149723
1551,Cooper Park,Cooper Park,PN6454,3.66,159509.538865875,1710.95449847235
1552,Shady Lane Park,Shady Lane Park,PN6455,12.2,531251.656324726,2941.1348298406
1553,Northline Park,Northline Park,PN6457,13.54,589611.195675058,3247.3789994354
1554,Carver Park,Carver Park,PN6459,14.22,619394.653576615,3226.4993340153
1555,Unknown,Unknown,PN6465,24.83,1081582.85770151,6018.16625778591
1556,Woods Park,Woods Park,PN6466,5.05,220006.64692355,1872.49032404605
1557,INWOOD FOREST CC,INWOOD FOREST CC,PN6467,206.98,9016005.64652213,72205.3986560527
1558,City of Houston Park,City of Houston Park,PN6468,3.09,134490.6047891,1570.82774893075
1559,Pinewood Park,Pinewood Park,PN6475,14.31,623502.858952202,3417.2258290346
1560,Unknown,Unknown,PN6477,2.07,90236.288743697,1555.41297080077
1561,Unknown,Unknown,PN6479,4.58,199370.069355972,1922.62838694782
1562,Unknown,Unknown,PN6480,3.94,171598.547281412,1734.25088437369
1563,James Driver Park,James Driver Park,PN6482,15.01,653752.864484543,3352.56527742779
1564,Unknown,Unknown,PN6483,14.03,611252.306381026,3285.19179374175
1565,Unknown,Unknown,PN6485,5.74,250067.162622157,2150.67341474101
1566,RILEY CHAMBERS PARK,RILEY CHAMBERS PARK,PN6486,37.78,1645878.89834534,9147.8229470985
1567,Unknown,Unknown,PN6487,13.83,602525.333996094,7802.30119709439
1568,Texas Par Golf Academy,Texas Par Golf Academy,PN649,121.89,5309509.95280864,49335.087686822
1569,Melrose Park,Melrose Park,PN6491,90.1,3924675.7217615,16882.4533165536
1570,J D Trotter Park,J D Trotter Park,PN6505,23.8,1036907.67817611,5182.28431277572
1571,Unknown,Unknown,PN6515,2.32,101081.97423509,1320.72388036363
1572,Dow Park No. 2,Dow Park No. 2,PN6519,8.83,384640.45956773,2821.85563218575
1573,Unknown,Unknown,PN652,0.25,10882.5890081795,454.311206293439
1574,City of Houston Park,City of Houston Park,PN6520,4.44,193212.62012207,1797.36688552141
1575,Unknown,Unknown,PN6522,16.87,735022.871047856,5473.23122444338
1576,Unknown,Unknown,PN6526,52.43,2283643.52960667,6144.17119430788
1577,Unknown,Unknown,PN6527,0.62,27043.1543776161,676.475054214628
1578,Unknown,Unknown,PN653,14.81,645254.095236524,8524.47306809298
1579,Unknown,Unknown,PN6531,1.38,60329.7480475855,1898.58087721176
1580,Unknown,Unknown,PN6537,6.59,287076.059930765,3237.27758329794
1581,Unknown,Unknown,PN6538,498.55,21716879.6727347,21542.4208814652
1582,Unknown,Unknown,PN6540,221.65,9654894.50780592,19027.891832247
1583,Harris County Park,Harris County Park,PN6541,7.08,308564.833939197,2405.59496229738
1584,Alexander Deussen Park,Alexander Deussen Park,PN6544,305.5,13307646.619022,19831.053240854
1585,Unknown,Unknown,PN6545,25.14,1094979.54040064,4915.71949760222
1586,Smokey Jasper Park,Smokey Jasper Park,PN6546,19.27,839201.069073601,4476.80286410562
1587,NEWPORT CC,NEWPORT CC,PN6547,160.94,7010705.53167543,57770.2807511968
1588,Mueller Park,Mueller Park,PN6548,14.28,622235.802906133,3434.70177430771
1589,Dwight D Eisenhower Park,Dwight D Eisenhower Park,PN6549,656.16,28582408.8928405,37946.6823423836
1590,Bill Crowley Park,Bill Crowley Park,PN6550,75.31,3280518.9711684,8204.05024280048
1591,Doss Park,Doss Park,PN6552,37.46,1631797.25783879,6661.1831351509
1592,Houston National Golf Club,Houston National Golf Club,PN6554,48.26,2102019.6668295,12962.1053238351
1593,Houston National Golf Club,Houston National Golf Club,PN6555,32.09,1397911.23997725,9508.7241949088
1594,Houston National Golf Club,Houston National Golf Club,PN6556,47.9,2086359.79546621,11732.7604226711
1595,Houston National Golf Club,Houston National Golf Club,PN6557,38.71,1686427.89281312,13211.9961171525
1596,Houston National Golf Club,Houston National Golf Club,PN6559,13.86,603934.031118701,4620.35314922614
1597,HERON LAKES GC,HERON LAKES GC,PN6560,77.16,3360997.49628364,23084.3063814831
1598,Houston National Golf Club,Houston National Golf Club,PN6561,9.3,404997.430155232,3589.34939396674
1599,MULLIGAN'S GOLF PAR 3,MULLIGAN'S GOLF PAR 3,PN6563,22.93,998672.285472914,5125.83488617576
1600,Houston National Golf Club,Houston National Golf Club,PN6566,13.8,601018.866674339,4678.48504639125
1601,Houston National Golf Club,Houston National Golf Club,PN6567,16.85,733962.57931885,6056.96041250605
1602,Houston National Golf Club,Houston National Golf Club,PN6568,13.1,570778.832370006,5257.3059858656
1603,Houston National Golf Club,Houston National Golf Club,PN6569,9.77,425600.901616785,3880.00329411776
1604,Unknown,Unknown,PN6570,45.3,1973161.26871327,8218.81546540924
1605,BLACKHORSE GC,BLACKHORSE GC,PN6573,392,17075608.862456,30248.7066034669
1606,Unknown,Unknown,PN6575,14.75,642693.30560352,4628.39524753232
1607,Unknown,Unknown,PN6576,46.33,2018250.81094162,6867.8348916292
1608,Cypress Park,Cypress Park,PN6580,247.94,10800152.2622568,17378.1597165527
1609,Unknown,Unknown,PN6584,4.76,207498.412939181,1960.31815218465
1610,FT BEND COUNTRY CLUB,FT BEND COUNTRY CLUB,PN659,122.16,5321097.97955642,9392.89115002468
1611,FOX CREEK,FOX CREEK,PN6590,134.91,5876568.14260236,11283.8867459259
1612,Unknown,Unknown,PN6597,18.35,799482.660287117,4133.38702156138
1613,Unknown,Unknown,PN660,0.46,19870.6207151947,589.096317286321
1614,CLASSIC PAR 3 GC,CLASSIC PAR 3 GC,PN6608,15.24,663947.48139229,4484.54341960396
1615,LONGWOOD GC,LONGWOOD GC,PN6615,237.1,10327902.7911978,35291.03931616
1616,Unknown,Unknown,PN6619,101.74,4431802.26832917,9715.5404563799
1617,Unknown,Unknown,PN662,6.56,285629.065720105,3430.22650398246
1618,Little Cypress Preserve,Little Cypress Preserve,PN6622,51.82,2257370.30398552,15087.0722655452
1619,RAVENEAUX CC,RAVENEAUX CC,PN6630,540.53,23545737.1481149,73529.7577014754
1620,Unknown,Unknown,PN6633,88.55,3857158.05173356,10981.4278628158
1621,Unknown,Unknown,PN6635,0.71,31013.2462783886,772.042691827624
1622,W MEYER PARK,W MEYER PARK,PN6639,69.68,3035228.50228374,14109.4451234684
1623,Commonwealth Civic Association,Commonwealth Civic Association,PN664,3.26,142212.371205668,1649.21542320466
1624,Elizabeth Kaiser Meyer Park,Elizabeth Kaiser Meyer Park,PN6640,71.19,3101083.61984565,10161.854576515
1625,Cypresswood Park,Cypresswood Park,PN6641,79.53,3464472.91430824,13380.1051671983
1626,Unknown,Unknown,PN6642,4.59,199831.420580978,2669.24846635662
1627,TREELINE GOLF CLUB,TREELINE GOLF CLUB,PN6650,66.45,2894645.227807,15678.4883591708
1628,NORTHGATE CC,NORTHGATE CC,PN6651,223.86,9751582.82368082,55526.3763793266
1629,Unknown,Unknown,PN6656,402.97,17553617.2715136,20287.3089316801
1630,Zube Park,Zube Park,PN6663,139.89,6093566.30061333,11119.1175044702
1631,Lake Olympia Civic Association,Lake Olympia Civic Association,PN667,3.69,160926.043940336,1822.2985957806
1632,GLEANNLOCH PINES GC,GLEANNLOCH PINES GC,PN6691,338.6,14749449.3292695,68929.6660980738
1633,Unknown,Unknown,PN6695,2.67,116281.466747249,4011.58963007991
1634,A E Dyess Park,A E Dyess Park,PN6696,45.55,1984243.48834558,6739.30847630252
1635,Unknown,Unknown,PN670,1.56,68073.48520645,1089.72118597999
1636,Klein Park,Klein Park,PN6700,12.53,546018.007141427,3068.12502257328
1637,WINDROSE GC,WINDROSE GC,PN6701,27.8,1210866.43584466,4655.384948537
1638,WINDROSE GC,WINDROSE GC,PN6702,28.96,1261427.78133403,7416.08386974443
1639,WINDROSE GC,WINDROSE GC,PN6703,5.44,237122.307741089,2194.39393390261
1640,WINDROSE GC,WINDROSE GC,PN6704,12.89,561543.168221345,4651.80893854803
1641,WINDROSE GC,WINDROSE GC,PN6705,40.84,1778920.72314447,6928.41719287111
1642,WINDROSE GC,WINDROSE GC,PN6706,35.56,1549011.2513398,10052.0275742196
1643,WINDROSE GC,WINDROSE GC,PN6707,11.23,489165.883399824,5022.27752688957
1644,WINDROSE GC,WINDROSE GC,PN6708,37.22,1621229.07900579,8551.63582173494
1645,WINDROSE GC,WINDROSE GC,PN6709,26.81,1167698.65645611,8645.24656345892
1646,Unknown,Unknown,PN671,15.56,677815.026571878,5934.20500645701
1647,Unknown,Unknown,PN6711,131.36,5722211.78763008,13782.1243842513
1648,WINDROSE GC,WINDROSE GC,PN6713,11.44,498529.254769177,3181.4088967129
1649,New Kentucky Park,New Kentucky Park,PN6716,3.75,163437.737763824,2696.24206622588
1650,TOMBALL CC,TOMBALL CC,PN6720,119.5,5205401.66927077,11535.0348349217
1651,Unknown,Unknown,PN6721,410.55,17883630.2261704,28193.5321520429
1652,Spring Klein Park,Spring Klein Park,PN6722,37.53,1634906.50406849,5352.21134357277
1653,Spring Creek Park,Spring Creek Park,PN6729,113.29,4934862.33840777,14084.73465609
1654,Unknown,Unknown,PN673,0.98,42591.0749893238,826.062378248827
1655,Unknown,Unknown,PN6734,9.59,417893.373673993,2666.06062699742
1656,Unknown,Unknown,PN6740,6.02,262235.96253309,2359.6566003606
1657,WILLOW CREEK CC,WILLOW CREEK CC,PN6743,173.93,7576209.49973792,27515.1696264117
1658,AUGUSTA PINES GC,AUGUSTA PINES GC,PN6745,240.98,10497031.5781784,22468.4407915984
1659,Unknown,Unknown,PN6746,74.53,3246322.82201271,8955.42727983924
1660,SPRING VALLEY GC,SPRING VALLEY GC,PN6747,42.68,1858948.02281225,8456.29592454553
1661,Roy Campbell Burroughs Park,Roy Campbell Burroughs Park,PN6748,256.29,11163821.2980912,18985.1525625808
1662,Unknown,Unknown,PN675,2.03,88253.1251882838,1205.3400769642
1663,HIGH MEADOWS GC,HIGH MEADOWS GC,PN6753,192.91,8403192.65110959,55219.0256079422
1664,Unknown,Unknown,PN6754,0.69,30022.1050400205,746.533313890836
1665,Unknown,Unknown,PN6756,14.54,633282.953417324,4560.78848671923
1666,Unknown,Unknown,PN6758,1.57,68191.1062677248,1846.33582856383
1667,Unknown,Unknown,PN6762,1.03,44916.5966404483,882.618703434943
1668,Unknown,Unknown,PN6764,1.7,73860.7127339822,2180.46764925564
1669,Unknown,Unknown,PN6766,1.42,61650.3905007467,1242.61012811413
1670,Unknown,Unknown,PN6767,2.85,123978.580837974,2445.64778433347
1671,Unknown,Unknown,PN6768,1.14,49493.1122886018,1447.80021292687
1672,Unknown,Unknown,PN6769,10.75,468370.798949675,3080.01341810604
1673,Unknown,Unknown,PN6770,2.43,105971.251055039,2863.20196209589
1674,Unknown,Unknown,PN6771,6.44,280538.060565646,3828.5038054475
1675,Unknown,Unknown,PN6772,2.83,123155.576795041,4612.44805348224
1676,Unknown,Unknown,PN6773,6.8,296425.470955794,2322.07650023615
1677,Unknown,Unknown,PN6774,1.81,78866.031272721,1121.18409356457
1678,Unknown,Unknown,PN6775,10.21,444841.025412299,2766.06203319757
1679,Unknown,Unknown,PN6776,1.54,67216.2840739825,1019.79654372627
1680,Unknown,Unknown,PN6777,0.82,35592.6522192164,716.015753435689
1681,Unknown,Unknown,PN6778,0.78,33889.356596245,717.340504177784
1682,Unknown,Unknown,PN6779,9.94,432913.150086925,3108.23623068791
1683,Unknown,Unknown,PN678,6.63,288980.828035209,2799.99999014251
1684,Unknown,Unknown,PN6780,1.22,53311.1521213749,1458.53683537889
1685,Unknown,Unknown,PN6781,6.49,282612.199253331,3193.68467110187
1686,Unknown,Unknown,PN6782,1.32,57517.3432775903,1405.95286957435
1687,Clover Park,Clover Park,PN6783,1.82,79167.0544323054,1405.99345996044
1688,Unknown,Unknown,PN6784,6.43,280066.87855968,2179.21196437848
1689,Unknown,Unknown,PN6785,14.68,639540.648096557,7704.44768094358
1690,Woodlands Country Club and Golf Course,Woodlands Country Club and Golf Course,PN6786,310.37,13519573.879565,82716.1300603227
1691,Unknown,Unknown,PN6787,1.01,44182.2744747674,826.733811928318
1692,Unknown,Unknown,PN6788,2.55,111249.878651746,1741.16174849468
1693,Unknown,Unknown,PN6789,1.15,50158.2281977701,1161.93526994082
1694,Unknown,Unknown,PN6792,1.67,72596.8388591587,1192.92438419119
1695,Cranebrook Park,Cranebrook Park,PN6793,12.39,539685.888113239,3234.00082639258
1696,Unknown,Unknown,PN6797,49.26,2145659.64017259,7257.20843288375
1697,Unknown,Unknown,PN6798,4.42,192725.143900976,2754.18012229839
1698,Gary Player Course,Gary Player Course,PN6799,192.38,8380090.14063662,46528.3141662533
1699,Unknown,Unknown,PN680,2.77,120552.084109091,1374.95735118008
1700,Unknown,Unknown,PN6800,6.59,287058.859759348,2294.73727519505
1701,Unknown,Unknown,PN6802,2.02,87975.3026205568,1179.92192525717
1702,Unknown,Unknown,PN6809,14.49,631267.117069682,3810.7927919254
1703,Unknown,Unknown,PN6811,35.3,1537526.31226752,5999.19606371525
1704,Unknown,Unknown,PN6814,18.97,826442.570603125,3607.94837255131
1705,Unknown,Unknown,PN6815,0.17,7321.16611848744,345.922446663308
1706,Unknown,Unknown,PN682,5.31,231423.496016134,2517.2639364555
1707,Unknown,Unknown,PN6820,6.16,268404.617001568,3089.12300882935
1708,Unknown,Unknown,PN6825,4.61,200936.432521899,1740.30529926876
1709,Unknown,Unknown,PN6828,1.17,50833.1359940629,956.973708694995
1710,Unknown,Unknown,PN683,0.71,30820.2547751311,753.979326716204
1711,Unknown,Unknown,PN6832,1.51,65799.6285663478,1003.97125405235
1712,Unknown,Unknown,PN6834,1.66,72515.5780795069,1100.82453118746
1713,Unknown,Unknown,PN6835,3.75,163291.085610223,1653.98767528994
1714,Unknown,Unknown,PN6836,13.14,572167.764696002,3381.32269872365
1715,Unknown,Unknown,PN6837,2.7,117741.891408076,1813.19693418941
1716,Unknown,Unknown,PN6839,3.92,170694.612979305,2341.41607584382
1717,Unknown,Unknown,PN684,4.79,208611.370857943,2178.2634099513
1718,Mystic Forest Park,Mystic Forest Park,PN6840,2.95,128640.95358633,1423.70775032751
1719,Unknown,Unknown,PN6842,41.27,1797618.9571447,5239.11999939275
1720,Unknown,Unknown,PN6843,1.61,69977.5867907531,1030.86022732146
1721,Unknown,Unknown,PN6844,0.8,34996.5188384474,780.458829942577
1722,Unknown,Unknown,PN6845,1.1,48061.3103481228,870.369328460302
1723,Unknown,Unknown,PN6846,4.78,208420.653524991,1850.69753517786
1724,Unknown,Unknown,PN6847,1.03,45082.4640586884,918.656530521419
1725,Unknown,Unknown,PN6848,1.84,80192.1643104704,1240.11355714681
1726,Unknown,Unknown,PN6849,1.31,57220.9009486515,974.613094707929
1727,Alden Bridge Park,Alden Bridge Park,PN6850,70.26,3060538.25242524,20652.7125830489
1728,LAKE WINDCREST GOLF CLUB,LAKE WINDCREST GOLF CLUB,PN6852,204.15,8892747.28722955,49248.5359513133
1729,Unknown,Unknown,PN6853,14.45,629281.20340326,3523.47537178903
1730,Unknown,Unknown,PN6855,1.4,60922.2691185462,1346.03630233485
1731,Unknown,Unknown,PN6856,1.36,59126.054933112,944.955466311542
1732,Unknown,Unknown,PN6858,0.83,36235.4940494347,892.904302583756
1733,Unknown,Unknown,PN6859,6.23,271505.163267286,7497.03355866491
1734,Brazos Park,Brazos Park,PN686,10.26,446769.582502008,2920.28574151684
1735,Unknown,Unknown,PN6860,1.63,71053.667063307,1048.93779286447
1736,Unknown,Unknown,PN6861,0.68,29540.5179686411,699.175132574766
1737,Unknown,Unknown,PN6862,4.34,188881.558125715,2503.19438103418
1738,Acacia Park,Acacia Park,PN6863,0.97,42469.4673859127,1397.5245400684
1739,Unknown,Unknown,PN6864,1.68,73084.1417809658,2125.8898550615
1740,Unknown,Unknown,PN6867,2.13,92655.6556632955,3145.00622692158
1741,Unknown,Unknown,PN6868,4.26,185536.806714395,1667.80225882588
1742,W G  Jones State Forest,W G  Jones State Forest,PN6869,1701.71,74126906.869632,59598.732081153
1743,Unknown,Unknown,PN6871,8.26,359603.233552957,2779.20023398879
1744,Unknown,Unknown,PN688,5.28,230172.348445431,1892.09665832782
1745,FISH CREEK GC,FISH CREEK GC,PN6887,735.27,32028686.8082673,75515.020887304
1746,GRAND LAKE ESTATES G C,GRAND LAKE ESTATES G C,PN6889,47.57,2072230.39671862,16147.5111858436
1747,Unknown,Unknown,PN6893,9.78,426064.210650894,2994.02229441475
1748,CONROE CC GC,CONROE CC GC,PN6894,115.69,5039593.71001635,10070.070104099
1749,THE LINKS AT WESTFORK GC,THE LINKS AT WESTFORK GC,PN6895,254.72,11095444.2575618,29799.9304719859
1750,APRIL SOUND GC,APRIL SOUND GC,PN6897,153.96,6706487.65613461,59374.72419548
1751,Unknown,Unknown,PN6915,0.72,31396.5665135834,793.093837971319
1752,Unknown,Unknown,PN6916,0.34,14936.3502200679,493.414977660147
1753,WALDEN COUNTRY CLUB,WALDEN COUNTRY CLUB,PN6918,140.16,6105205.02089683,43245.3753522168
1754,Unknown,Unknown,PN692,5.35,232854.793348718,2431.57514110847
1755,DEL LAGO GOLF CLUB,DEL LAGO GOLF CLUB,PN6926,151.36,6593349.70945076,33904.1289141699
1756,Unknown,Unknown,PN693,4.87,212234.612378892,1939.95072344425
1757,BENTWATER COUNTRY CLUB,BENTWATER COUNTRY CLUB,PN6951,246.12,10721065.4243042,91726.6788008603
1758,Unknown,Unknown,PN6976,9.95,433512.503674894,2811.84096246994
1759,Huntsville State Park,Huntsville State Park,PN6980,1868.29,81382826.0838734,87870.1855465691
1760,Unknown,Unknown,PN699,2.12,92446.3231431298,1328.50916475629
1761,Unknown,Unknown,PN702,1.27,55131.036283851,1645.83718202379
1762,River Bend Park,River Bend Park,PN703,11.82,515007.571454926,4161.11112832963
1763,Unknown,Unknown,PN704,8.43,367096.392212543,2868.17222727897
1764,Pine Shadows Park,Pine Shadows Park,PN7058,1.27,55182.4486803611,1035.66139974455
1765,Sweetwater Country Club,Sweetwater Country Club,PN706,358.23,15604425.1169953,95656.6613492069
1766,Emma Etheredge Park,Emma Etheredge Park,PN7061,13.89,605163.063101243,4212.92230358368
1767,Sandbrook Park,Sandbrook Park,PN7063,0.47,20600.040090794,785.981911243632
1768,Westridge Park (Private),Westridge Park (Private),PN7064,5.1,222098.424720677,2567.35180966888
1769,Pineview Park,Pineview Park,PN7066,1.95,85058.9044782276,1630.23187418392
1770,Josey Park,Josey Park,PN7067,9.23,402057.941114864,2668.66759200213
1771,West Hill Park,West Hill Park,PN7069,3.76,163600.632608289,2379.1988124037
1772,Unknown,Unknown,PN707,0.31,13475.1789054442,467.679909847868
1773,Gibbs Park,Gibbs Park,PN7070,4.1,178400.928274918,1693.56801898676
1774,Boettcher's Mill Park,Boettcher's Mill Park,PN7072,0.71,30768.6209260969,704.855884602288
1775,Bush Miller Park,Bush Miller Park,PN7075,3.66,159596.43161954,2105.39941206883
1776,Eastham-Thomason Park,Eastham-Thomason Park,PN7077,132.17,5757301.04844565,20974.7507042585
1777,Unknown,Unknown,PN708,1.66,72176.3505940709,1163.15916624767
1778,Forest Hills Park,Forest Hills Park,PN7080,0.63,27357.7858918674,993.458211092245
1779,Emancipation Park,Emancipation Park,PN7082,8.8,383303.306567665,3805.56606912321
1780,Bayou Bend Park,Bayou Bend Park,PN7084,2.33,101497.354129809,2760.02317370385
1781,Unknown,Unknown,PN709,180.94,7881801.10843201,13408.1400411545
1782,Kate Barr Ross Park,Kate Barr Ross Park,PN7092,10.21,444680.522766421,2594.82776481112
1783,NorthGate Meadows Park,NorthGate Meadows Park,PN7093,2.6,113207.05637878,1543.54036673929
1784,REDSTONE GOLF CLUB,REDSTONE GOLF CLUB,PN7100,743.19,32373695.8709685,54681.3537906111
1785,Unknown,Unknown,PN7102,25.7,1119688.30687302,5962.37518047705
1786,REESE JONES COURSE,REESE JONES COURSE,PN7111,126.66,5517137.62405245,13443.5263168266
1787,Unknown,Unknown,PN7113,20.29,883790.475634351,4036.91871999049
1788,Unknown,Unknown,PN7114,32,1394131.48158284,4957.99210569176
1789,Trinity River,Trinity River,PN7117,2797.02,121838824.137007,73899.5455424989
1790,Unknown,Unknown,PN7120,2.18,95055.5802815981,1365.69595808462
1791,Unknown,Unknown,PN7122,10.21,444730.767730023,2621.1948742623
1792,Unknown,Unknown,PN7123,8.76,381434.300495231,3060.73476268434
1793,WORLD HOUSTON GC,WORLD HOUSTON GC,PN7124,163.52,7122903.44040611,10688.3709172526
1794,Unknown,Unknown,PN7127,1.59,69139.6344202411,1098.09279102457
1795,Trinity River,Trinity River,PN7128,166.21,7239986.06834661,14478.7439188123
1796,LOCHINVAR CC,LOCHINVAR CC,PN7129,229.6,10001435.66066,14176.7203119721
1797,Quail Valley Country Club,Quail Valley Country Club,PN713,397.95,17334781.1758142,128870.771295745
1798,City Park,City Park,PN7130,16.41,714810.415391958,4165.97565193454
