,NRI_ObjectID,National Risk Index ID,State Name,State Name Abbreviation,County Name,Census Tract,Population (2020),Area (sq mi),Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Expected Annual Loss Rate - National Percentile
981,73969,T48201550403,Texas,TX,Harris,550403,3869,0.64,2,0.12,52.61
982,73970,T48201550404,Texas,TX,Harris,550404,6266,1.18,2,0.12,52.84
983,73971,T48201550405,Texas,TX,Harris,550405,6564,1.49,2,0.12,52.18
984,73972,T48201550406,Texas,TX,Harris,550406,3689,1.26,2,0.12,52.2
985,73973,T48201550407,Texas,TX,Harris,550407,4945,1.17,2,0.12,52.6
986,73974,T48201550500,Texas,TX,Harris,550500,6104,1.71,2,0.12,51.68
987,73975,T48201550601,Texas,TX,Harris,550601,6673,0.79,2,0.12,52.91
988,73976,T48201550602,Texas,TX,Harris,550602,2986,0.44,2,0.12,52.59
989,73977,T48201550603,Texas,TX,Harris,550603,5708,0.68,2,0.12,52.2
990,73978,T48201550700,Texas,TX,Harris,550700,3864,2.37,2,0.12,52.34
991,73979,T48201550800,Texas,TX,Harris,550800,3523,0.78,2,0.12,53.07
992,73980,T48201550901,Texas,TX,Harris,550901,5215,0.65,2,0.12,52.63
993,73981,T48201550902,Texas,TX,Harris,550902,4211,0.59,2,0.12,52.61
994,73982,T48201551000,Texas,TX,Harris,551000,3275,0.43,2,0.12,52.91
995,73983,T48201551101,Texas,TX,Harris,551101,4492,0.71,2,0.12,52.48
996,73984,T48201551102,Texas,TX,Harris,551102,6590,1.09,2,0.12,53.03
997,73985,T48201551201,Texas,TX,Harris,551201,4538,0.78,2,0.12,52.84
998,73986,T48201551202,Texas,TX,Harris,551202,3082,0.61,2,0.12,52.77
999,73987,T48201551300,Texas,TX,Harris,551300,3957,0.77,2,0.12,52.17
1000,73988,T48201551400,Texas,TX,Harris,551400,5163,3.1,2,0.12,51.9
1001,73989,T48201551501,Texas,TX,Harris,551501,4080,1.51,2,0.12,52.08
1002,73990,T48201551502,Texas,TX,Harris,551502,4573,2.38,2,0.12,52.98
1003,73991,T48201551601,Texas,TX,Harris,551601,3094,0.54,2,0.12,52.51
1004,73992,T48201551602,Texas,TX,Harris,551602,5225,0.66,2,0.12,52.87
1005,73993,T48201551702,Texas,TX,Harris,551702,3724,0.81,2,0.12,52.38
1006,73994,T48201551703,Texas,TX,Harris,551703,7829,1.21,2,0.12,52.51
1007,73995,T48201551704,Texas,TX,Harris,551704,3870,0.83,2,0.12,52.79
1008,73996,T48201551705,Texas,TX,Harris,551705,5562,0.93,2,0.12,51.95
1009,73997,T48201551800,Texas,TX,Harris,551800,4285,2.48,2,0.12,52.96
1010,73998,T48201551901,Texas,TX,Harris,551901,2065,0.15,2,0.12,52.2
1011,73999,T48201551902,Texas,TX,Harris,551902,4033,0.55,2,0.12,52.9
1012,74000,T48201552002,Texas,TX,Harris,552002,1591,0.65,2,0.12,51.9
1013,74001,T48201552003,Texas,TX,Harris,552003,4374,1.04,2,0.12,53.05
1014,74002,T48201552004,Texas,TX,Harris,552004,4260,0.68,2,0.12,52.87
1015,74003,T48201552101,Texas,TX,Harris,552101,4285,0.92,2,0.12,52.46
1016,74004,T48201552102,Texas,TX,Harris,552102,5999,1.24,2,0.12,52.84
1017,74005,T48201552103,Texas,TX,Harris,552103,3260,0.61,2,0.12,51.58
1018,74006,T48201552200,Texas,TX,Harris,552200,8098,3.91,2,0.12,52.08
1019,74007,T48201552301,Texas,TX,Harris,552301,4360,1.68,2,0.12,52.47
1020,74008,T48201552303,Texas,TX,Harris,552303,2740,0.45,2,0.12,53
1021,74009,T48201552304,Texas,TX,Harris,552304,1911,0.96,2,0.12,52.8
1022,74010,T48201552401,Texas,TX,Harris,552401,4314,1,2,0.12,52.82
1023,74011,T48201552402,Texas,TX,Harris,552402,2562,1.38,2,0.12,52.44
1024,74012,T48201552501,Texas,TX,Harris,552501,3904,1.04,2,0.12,51.82
1025,74013,T48201552502,Texas,TX,Harris,552502,6907,1.1,2,0.12,53.01
1026,74014,T48201552602,Texas,TX,Harris,552602,7849,2.05,2,0.12,52.13
1027,74015,T48201552603,Texas,TX,Harris,552603,3633,0.56,2,0.12,52.99
1028,74016,T48201552604,Texas,TX,Harris,552604,2361,0.58,2,0.12,52.39
1029,74017,T48201552701,Texas,TX,Harris,552701,3506,0.82,2,0.12,52.76
1030,74018,T48201552702,Texas,TX,Harris,552702,5031,1.13,2,0.12,52.44
1031,74019,T48201552801,Texas,TX,Harris,552801,5049,1.41,2,0.12,52.4
1032,74020,T48201552802,Texas,TX,Harris,552802,4343,1.13,2,0.12,52.45
1033,74021,T48201552901,Texas,TX,Harris,552901,5041,0.76,2,0.12,52.52
1034,74022,T48201552902,Texas,TX,Harris,552902,4038,1.14,2,0.12,52.35
1035,74023,T48201553001,Texas,TX,Harris,553001,6399,1.85,2,0.12,52.09
1036,74024,T48201553002,Texas,TX,Harris,553002,4566,1.81,2,0.12,52.39
1037,74025,T48201553101,Texas,TX,Harris,553101,3479,0.74,2,0.12,52.11
1038,74026,T48201553102,Texas,TX,Harris,553102,3667,0.59,2,0.12,52.8
1039,74027,T48201553201,Texas,TX,Harris,553201,2873,0.9,2,0.12,52.34
1040,74028,T48201553202,Texas,TX,Harris,553202,4460,0.77,2,0.12,52.57
1041,74029,T48201553300,Texas,TX,Harris,553300,5394,0.54,2,0.12,52.15
1042,74030,T48201553401,Texas,TX,Harris,553401,4556,1.49,2,0.12,52.38
1043,74031,T48201553403,Texas,TX,Harris,553403,8289,2.6,2,0.12,52.98
1044,74032,T48201553404,Texas,TX,Harris,553404,3188,0.79,2,0.12,52.79
1045,74033,T48201553405,Texas,TX,Harris,553405,5610,1.3,2,0.12,52.44
1046,74034,T48201553500,Texas,TX,Harris,553500,7453,1.39,2,0.12,52.87
1047,74035,T48201553601,Texas,TX,Harris,553601,4673,1.15,2,0.12,52.79
1048,74036,T48201553602,Texas,TX,Harris,553602,2594,0.74,2,0.12,52.83
1049,74037,T48201553700,Texas,TX,Harris,553700,4384,1.23,2,0.12,52.4
1050,74038,T48201553801,Texas,TX,Harris,553801,2950,1.44,2,0.12,52.74
1051,74039,T48201553803,Texas,TX,Harris,553803,4621,1.05,2,0.12,52.8
1052,74040,T48201553804,Texas,TX,Harris,553804,6314,1.07,2,0.12,51.87
1053,74041,T48201553901,Texas,TX,Harris,553901,5709,1.51,2,0.12,51.83
1054,74042,T48201554001,Texas,TX,Harris,554001,3555,1.32,2,0.12,52.76
1055,74043,T48201554002,Texas,TX,Harris,554002,4356,1.69,2,0.12,52.06
1056,74044,T48201554103,Texas,TX,Harris,554103,5886,1.05,2,0.12,52.99
1057,74045,T48201554104,Texas,TX,Harris,554104,3576,0.71,2,0.12,52.43
1058,74046,T48201554201,Texas,TX,Harris,554201,5409,1.11,2,0.12,51.73
1059,74047,T48201554202,Texas,TX,Harris,554202,3662,1.67,2,0.12,51.71
1060,74048,T48201554301,Texas,TX,Harris,554301,7275,2.17,2,0.12,53.05
1061,74049,T48201554302,Texas,TX,Harris,554302,4768,2.31,2,0.12,52.1
1062,74050,T48201554404,Texas,TX,Harris,554404,5037,2.36,2,0.12,52.8
1063,74051,T48201554405,Texas,TX,Harris,554405,8176,1.56,2,0.12,52.13
1064,74052,T48201554406,Texas,TX,Harris,554406,5801,2.65,2,0.12,51.63
1065,74053,T48201554407,Texas,TX,Harris,554407,6693,2.56,2,0.12,52.77
1066,74054,T48201554408,Texas,TX,Harris,554408,9004,3.04,2,0.12,52.1
1067,74055,T48201554409,Texas,TX,Harris,554409,6559,2.11,2,0.12,52.75
1068,74056,T48201554410,Texas,TX,Harris,554410,3600,1.42,2,0.12,52.79
1069,74057,T48201554501,Texas,TX,Harris,554501,7183,4.83,2,0.12,51.69
1070,74058,T48201554502,Texas,TX,Harris,554502,6266,1.81,2,0.12,52.09
1071,74059,T48201554600,Texas,TX,Harris,554600,4649,1.43,2,0.12,51.91
1072,74060,T48201554701,Texas,TX,Harris,554701,2900,0.58,2,0.12,51.58
1073,74061,T48201554702,Texas,TX,Harris,554702,4857,1.21,2,0.12,52.39
1074,74062,T48201554803,Texas,TX,Harris,554803,6935,6.19,2,0.12,52.98
1075,74063,T48201554804,Texas,TX,Harris,554804,4903,3.34,2,0.12,52.76
1076,74064,T48201554805,Texas,TX,Harris,554805,8302,1.54,2,0.12,52.17
1077,74065,T48201554806,Texas,TX,Harris,554806,2208,1.75,2,0.12,52.45
1078,74066,T48201554807,Texas,TX,Harris,554807,7270,2.24,2,0.12,51.87
1079,74067,T48201554808,Texas,TX,Harris,554808,2940,0.81,2,0.12,52.78
1080,74068,T48201554809,Texas,TX,Harris,554809,10405,2.95,2,0.12,51.77
1081,74069,T48201554902,Texas,TX,Harris,554902,10035,4.98,2,0.12,52.78
1082,74070,T48201554904,Texas,TX,Harris,554904,3818,0.71,2,0.12,52.11
1083,74071,T48201554905,Texas,TX,Harris,554905,6847,3.9,2,0.12,52.07
1084,74072,T48201554906,Texas,TX,Harris,554906,4021,0.77,2,0.12,52.86
1085,74073,T48201554907,Texas,TX,Harris,554907,4507,1.24,2,0.12,52.82
1086,74074,T48201554908,Texas,TX,Harris,554908,7508,2.18,2,0.12,52.99
1087,74075,T48201555001,Texas,TX,Harris,555001,2442,0.76,2,0.12,52.97
1088,74076,T48201555002,Texas,TX,Harris,555002,5234,1.4,2,0.12,51.92
1089,74077,T48201555101,Texas,TX,Harris,555101,5029,1.36,2,0.12,52.49
1090,74078,T48201555102,Texas,TX,Harris,555102,5860,1.59,2,0.12,52.12
1091,74079,T48201555200,Texas,TX,Harris,555200,10459,7.32,2,0.12,52.81
1092,74080,T48201555301,Texas,TX,Harris,555301,4749,2.77,2,0.12,52.09
1093,74081,T48201555303,Texas,TX,Harris,555303,13791,8.3,2,0.12,53.1
1094,74082,T48201555304,Texas,TX,Harris,555304,8657,2.6,2,0.12,52.41
1095,74083,T48201555305,Texas,TX,Harris,555305,12469,4.75,2,0.12,51.81
1096,74084,T48201555401,Texas,TX,Harris,555401,3032,5.27,2,0.12,52.35
1097,74085,T48201555403,Texas,TX,Harris,555403,4424,2.69,2,0.12,52.07
1098,74086,T48201555404,Texas,TX,Harris,555404,4101,2.87,2,0.12,52.35
1099,74087,T48201555501,Texas,TX,Harris,555501,5494,16.69,2,0.12,53.09
1100,74088,T48201555503,Texas,TX,Harris,555503,15081,9.19,2,0.12,52.42
1101,74089,T48201555504,Texas,TX,Harris,555504,7443,1.21,2,0.12,53
1102,74090,T48201555505,Texas,TX,Harris,555505,11289,2.94,2,0.12,53.06
1103,74091,T48201555600,Texas,TX,Harris,555600,6732,21.42,2,0.12,52.75
1104,74092,T48201555701,Texas,TX,Harris,555701,10967,4.21,2,0.12,51.92
1105,74093,T48201555703,Texas,TX,Harris,555703,6793,1.5,2,0.12,52.98
1106,74094,T48201555704,Texas,TX,Harris,555704,7868,3.09,2,0.12,51.86
1107,74095,T48201556000,Texas,TX,Harris,556000,12451,52.61,2,0.12,51.81
1108,74096,T48201556100,Texas,TX,Harris,556100,3767,0.83,2,0.12,52.37
1109,74097,T48201980000,Texas,TX,Harris,980000,20,2.17,2,0.12,52.31
1110,74098,T48201980100,Texas,TX,Harris,980100,0,11.89,2,0.12,30.24
1111,74099,T48201980200,Texas,TX,Harris,980200,8296,0.27,2,0.12,52.94
1112,74100,T48201980300,Texas,TX,Harris,980300,2849,0.47,2,0.12,52.75
1113,74101,T48201980400,Texas,TX,Harris,980400,3751,0.52,2,0.12,52.32
1114,74102,T48201980700,Texas,TX,Harris,980700,2299,0.51,2,0.12,52.72
